timestamp,edge_id,cpu_pct,gpu_pct,memory_pct,requests_per_min,latency_ms
2026-01-03 18:30:00,E3,78.91,17.02,41.35,6689,12.14
2026-01-03 18:35:00,E4,51.91,82.66,79.33,2069,8.48
2026-01-03 18:40:00,E1,92.37,67.57,79.67,4943,10.87
2026-01-03 18:45:00,E1,46.66,84.77,56.73,4678,7.35
2026-01-03 18:50:00,E1,31.94,99.35,27.23,5586,7.33
2026-01-03 18:55:00,E1,51.82,55.71,13.57,6949,7.81
2026-01-03 19:00:00,E2,49.7,93.08,47.37,1069,9.19
2026-01-03 19:05:00,E3,46.73,75.21,63.49,3919,7.52
2026-01-03 19:10:00,E1,60.99,34.39,45.3,2225,10.85
2026-01-03 19:15:00,E3,70.6,40.63,71.36,6787,11.26
2026-01-03 19:20:00,E3,27.68,81.36,62.74,6902,7.08
2026-01-03 19:25:00,E3,31.06,94.93,22.22,6286,5.26
2026-01-03 19:30:00,E2,18.59,34.84,59.06,4596,6.8
2026-01-03 19:35:00,E1,74.9,41.41,20.57,4973,11.5
2026-01-03 19:40:00,E2,25.1,41.91,95.26,901,8.62
2026-01-03 19:45:00,E1,93.26,48.69,11.95,6344,9.78
2026-01-03 19:50:00,E2,62.82,95.08,76.8,7545,7.77
2026-01-03 19:55:00,E4,74.58,36.46,94.9,6355,9.92
2026-01-03 20:00:00,E3,13.98,55.36,16.03,1798,6.12
2026-01-03 20:05:00,E1,63.88,54.37,44.43,7106,8.58
2026-01-03 20:10:00,E4,25.54,9.56,68.87,7994,7.99
2026-01-03 20:15:00,E2,10.04,56.45,35.49,7463,4.74
2026-01-03 20:20:00,E3,32.58,85.2,49.59,7910,6.03
2026-01-03 20:25:00,E2,30.97,52.3,39.84,5819,7.21
2026-01-03 20:30:00,E1,47.19,34.66,74.78,4207,9.6
2026-01-03 20:35:00,E3,44.04,46.48,64.95,1435,9.06
2026-01-03 20:40:00,E1,15.99,69.55,90.66,758,5.1
2026-01-03 20:45:00,E3,55.83,16.46,14.93,5600,10.39
2026-01-03 20:50:00,E1,17.77,38.27,68.91,3052,6.7
2026-01-03 20:55:00,E1,71.64,17.83,25.13,7947,8.1
2026-01-03 21:00:00,E3,49.9,28.32,99.82,3890,8.13
2026-01-03 21:05:00,E3,16.62,96.43,49.25,7956,7.89
2026-01-03 21:10:00,E2,77.88,98.75,73.62,5369,10.75
2026-01-03 21:15:00,E1,42.4,21.87,13.94,6329,8.03
2026-01-03 21:20:00,E4,50.45,11.72,90.29,2782,9.07
2026-01-03 21:25:00,E1,47.59,19.93,20.61,4368,9.56
2026-01-03 21:30:00,E4,28.31,40.35,53.34,3474,8.43
2026-01-03 21:35:00,E1,92.44,12.81,64.3,5583,9.46
2026-01-03 21:40:00,E1,34.29,16.06,61.72,1215,7.55
2026-01-03 21:45:00,E2,20.35,82.12,96.76,110,6.96
2026-01-03 21:50:00,E1,66.53,33.95,75.26,7229,8.09
2026-01-03 21:55:00,E3,73.36,99.03,21.63,5964,10.28
2026-01-03 22:00:00,E3,26.68,52.72,37.89,7491,5.92
2026-01-03 22:05:00,E2,19.26,47.01,15.84,3094,5.3
2026-01-03 22:10:00,E3,50.87,32.07,21.82,4442,7.04
2026-01-03 22:15:00,E4,72.39,7.7,50.4,4359,8.15
2026-01-03 22:20:00,E1,80.35,72.41,34.04,3986,9.79
2026-01-03 22:25:00,E2,75.43,27.31,32.81,4479,9.28
2026-01-03 22:30:00,E1,51.42,31.58,89.49,6872,9.4
2026-01-03 22:35:00,E4,20.52,68.51,20.44,1985,4.54
2026-01-03 22:40:00,E3,75.89,99.18,90.13,1514,10.34
2026-01-03 22:45:00,E4,39.17,55.79,51.79,2780,6.68
2026-01-03 22:50:00,E2,96.13,86.43,10.23,1233,11.33
2026-01-03 22:55:00,E3,51.86,57.45,11.44,2146,9.23
2026-01-03 23:00:00,E4,45.41,26.32,69.22,6099,7.32
2026-01-03 23:05:00,E3,42.13,40.88,27.39,390,7.18
2026-01-03 23:10:00,E3,60.78,74.84,58.19,3227,10.54
2026-01-03 23:15:00,E4,16.56,8.73,69.01,7277,6.71
2026-01-03 23:20:00,E4,84.3,25.78,65.69,3607,11.24
2026-01-03 23:25:00,E1,46.46,29.06,29.21,2603,7.53
2026-01-03 23:30:00,E1,57.0,29.47,98.86,5160,9.14
2026-01-03 23:35:00,E4,71.84,52.11,77.88,4584,11.17
2026-01-03 23:40:00,E1,89.34,55.2,43.25,1776,11.83
2026-01-03 23:45:00,E3,80.42,87.91,56.78,1806,11.95
2026-01-03 23:50:00,E4,46.2,79.5,32.45,7568,9.99
2026-01-03 23:55:00,E4,76.57,45.03,73.15,404,9.06
2026-01-04 00:00:00,E1,28.68,74.78,46.59,1972,8.83
2026-01-04 00:05:00,E2,97.18,14.05,93.16,7901,12.86
2026-01-04 00:10:00,E1,99.78,57.45,64.66,1063,10.8
2026-01-04 00:15:00,E3,45.4,52.95,98.91,5334,9.89
2026-01-04 00:20:00,E2,73.45,20.2,87.22,5152,9.9
2026-01-04 00:25:00,E1,74.07,54.9,64.63,4955,9.21
2026-01-04 00:30:00,E1,69.28,9.1,22.18,119,10.84
2026-01-04 00:35:00,E1,74.83,25.77,69.54,7309,9.29
2026-01-04 00:40:00,E1,20.43,52.95,61.51,184,6.45
2026-01-04 00:45:00,E4,72.93,17.92,96.76,4483,9.1
2026-01-04 00:50:00,E2,40.26,6.42,67.85,1907,6.1
2026-01-04 00:55:00,E2,26.8,19.12,59.63,2622,4.83
2026-01-04 01:00:00,E2,93.81,92.13,90.43,1174,9.7
2026-01-04 01:05:00,E2,54.98,99.49,12.13,6651,7.47
2026-01-04 01:10:00,E1,54.49,21.74,17.71,6600,8.02
2026-01-04 01:15:00,E3,52.56,44.29,79.53,362,8.86
2026-01-04 01:20:00,E4,27.38,78.85,53.47,1302,7.91
2026-01-04 01:25:00,E4,69.85,83.55,25.56,6733,7.7
2026-01-04 01:30:00,E4,88.87,76.91,43.46,5946,9.38
2026-01-04 01:35:00,E1,77.61,61.17,44.93,1873,10.75
2026-01-04 01:40:00,E3,73.9,48.55,65.11,4171,9.37
2026-01-04 01:45:00,E3,99.27,78.15,64.9,7914,10.05
2026-01-04 01:50:00,E1,79.68,16.56,92.97,2831,11.48
2026-01-04 01:55:00,E3,89.87,36.27,85.2,7429,9.67
2026-01-04 02:00:00,E4,70.97,12.15,73.93,862,8.4
2026-01-04 02:05:00,E2,68.41,8.49,16.89,5855,8.73
2026-01-04 02:10:00,E2,65.19,68.65,13.61,2155,9.3
2026-01-04 02:15:00,E2,67.29,58.48,20.72,2272,8.77
2026-01-04 02:20:00,E2,78.26,54.38,97.14,6135,11.38
2026-01-04 02:25:00,E3,80.39,86.48,75.06,7835,10.85
2026-01-04 02:30:00,E2,81.87,86.17,83.71,5676,10.72
2026-01-04 02:35:00,E4,84.81,13.61,73.79,7257,11.9
2026-01-04 02:40:00,E2,38.9,68.34,38.65,4567,5.75
2026-01-04 02:45:00,E3,37.46,95.85,57.15,4226,8.01
2026-01-04 02:50:00,E3,12.85,29.31,45.14,3060,5.52
2026-01-04 02:55:00,E2,28.77,69.08,46.59,7903,5.31
2026-01-04 03:00:00,E3,30.99,68.43,89.17,7026,5.33
2026-01-04 03:05:00,E4,26.79,39.81,70.11,4661,5.39
2026-01-04 03:10:00,E3,93.95,54.41,39.91,7490,12.25
2026-01-04 03:15:00,E1,40.64,38.07,91.43,2988,6.35
2026-01-04 03:20:00,E1,34.91,48.52,89.27,7036,8.88
2026-01-04 03:25:00,E1,79.31,45.29,78.12,2317,9.36
2026-01-04 03:30:00,E3,16.62,23.84,16.2,630,6.02
2026-01-04 03:35:00,E1,90.81,26.01,90.93,7008,10.76
2026-01-04 03:40:00,E3,62.43,30.03,24.54,2821,10.91
2026-01-04 03:45:00,E3,18.04,78.87,81.79,6158,6.78
2026-01-04 03:50:00,E3,29.09,13.73,97.73,1443,6.29
2026-01-04 03:55:00,E4,53.81,8.34,85.51,2248,7.78
2026-01-04 04:00:00,E3,31.55,22.89,42.89,7275,6.4
2026-01-04 04:05:00,E2,27.22,53.04,23.36,4928,6.32
2026-01-04 04:10:00,E2,59.13,19.75,16.48,6072,8.38
2026-01-04 04:15:00,E3,98.59,36.41,35.95,3978,12.08
2026-01-04 04:20:00,E3,53.35,68.99,49.77,253,9.21
2026-01-04 04:25:00,E3,65.24,71.74,19.76,7406,9.91
2026-01-04 04:30:00,E3,67.82,45.34,20.61,2233,10.75
2026-01-04 04:35:00,E1,51.37,65.59,13.56,4201,7.04
2026-01-04 04:40:00,E2,96.98,30.93,20.33,3935,9.63
2026-01-04 04:45:00,E2,13.6,51.99,74.46,5866,5.22
2026-01-04 04:50:00,E3,75.47,13.29,51.97,4456,10.24
2026-01-04 04:55:00,E3,84.02,66.4,72.98,5303,11.54
2026-01-04 05:00:00,E4,40.34,85.3,24.98,6129,6.55
2026-01-04 05:05:00,E4,38.72,11.6,21.82,200,9.13
2026-01-04 05:10:00,E3,48.05,60.26,64.5,998,7.77
2026-01-04 05:15:00,E3,63.8,6.43,33.5,4908,8.81
2026-01-04 05:20:00,E1,55.45,53.69,76.34,498,6.9
2026-01-04 05:25:00,E1,96.31,63.34,29.42,6882,11.01
2026-01-04 05:30:00,E1,70.39,67.95,64.94,4860,10.17
2026-01-04 05:35:00,E3,76.38,75.52,93.84,3343,10.71
2026-01-04 05:40:00,E4,73.58,41.57,26.98,4296,11.47
2026-01-04 05:45:00,E2,42.72,88.26,47.57,2131,7.49
2026-01-04 05:50:00,E2,98.01,68.1,49.18,4492,10.1
2026-01-04 05:55:00,E1,10.07,67.27,11.42,5402,5.25
2026-01-04 06:00:00,E1,88.66,36.99,61.97,607,11.21
2026-01-04 06:05:00,E1,86.8,21.52,79.6,3628,9.77
2026-01-04 06:10:00,E3,33.95,56.74,10.86,1177,8.05
2026-01-04 06:15:00,E3,84.69,44.54,58.43,1921,9.67
2026-01-04 06:20:00,E1,64.55,97.85,83.3,6626,8.55
2026-01-04 06:25:00,E1,41.25,6.35,44.47,7330,7.62
2026-01-04 06:30:00,E2,69.53,9.74,19.37,979,7.73
2026-01-04 06:35:00,E2,29.44,15.33,50.63,107,8.56
2026-01-04 06:40:00,E4,20.81,54.9,55.23,3748,7.23
2026-01-04 06:45:00,E3,80.77,97.71,69.75,7917,10.63
2026-01-04 06:50:00,E3,65.94,65.25,13.27,7456,10.98
2026-01-04 06:55:00,E4,92.76,76.04,50.97,4909,13.02
2026-01-04 07:00:00,E4,39.03,48.31,39.66,2608,7.55
2026-01-04 07:05:00,E4,68.87,79.76,22.25,4790,11.53
2026-01-04 07:10:00,E3,26.35,96.83,83.52,7121,7.66
2026-01-04 07:15:00,E3,88.48,11.34,34.99,7327,9.58
2026-01-04 07:20:00,E3,61.99,91.21,78.27,7809,9.72
2026-01-04 07:25:00,E2,21.37,39.14,99.39,3090,5.69
2026-01-04 07:30:00,E3,16.15,28.69,77.92,3121,4.2
2026-01-04 07:35:00,E2,16.71,32.78,37.19,5380,5.68
2026-01-04 07:40:00,E4,41.42,25.24,17.87,3243,8.91
2026-01-04 07:45:00,E3,52.57,40.49,35.59,3606,9.97
2026-01-04 07:50:00,E2,63.08,7.42,21.63,2408,9.15
2026-01-04 07:55:00,E3,57.48,53.69,78.38,3260,10.4
2026-01-04 08:00:00,E4,46.47,95.34,57.5,3494,8.79
2026-01-04 08:05:00,E1,11.63,83.57,58.85,5735,5.89
2026-01-04 08:10:00,E3,49.9,75.22,27.2,6615,9.39
2026-01-04 08:15:00,E4,69.63,48.26,42.68,3173,8.67
2026-01-04 08:20:00,E4,54.43,73.29,88.79,6932,7.96
2026-01-04 08:25:00,E3,49.55,72.21,30.06,4724,8.96
2026-01-04 08:30:00,E1,88.48,62.53,93.7,2212,9.17
2026-01-04 08:35:00,E4,52.71,19.6,36.59,7126,10.28
2026-01-04 08:40:00,E4,95.33,13.74,57.7,2168,12.45
2026-01-04 08:45:00,E1,15.32,77.25,79.3,5973,6.55
2026-01-04 08:50:00,E1,84.34,23.54,58.77,4725,8.89
2026-01-04 08:55:00,E3,53.91,8.37,63.33,5186,10.12
2026-01-04 09:00:00,E4,93.39,51.34,91.11,1334,11.04
2026-01-04 09:05:00,E3,66.8,89.49,66.26,6043,8.13
2026-01-04 09:10:00,E3,80.03,11.8,67.37,5366,9.63
2026-01-04 09:15:00,E3,42.57,35.85,75.94,7771,7.71
2026-01-04 09:20:00,E1,30.4,88.07,96.02,1771,5.37
2026-01-04 09:25:00,E2,61.25,41.16,17.11,2223,9.12
2026-01-04 09:30:00,E3,58.93,28.19,28.28,6073,9.5
2026-01-04 09:35:00,E3,22.44,79.6,17.35,1999,7.81
2026-01-04 09:40:00,E1,18.25,36.77,22.62,4828,7.62
2026-01-04 09:45:00,E1,15.38,20.74,14.54,4949,5.61
2026-01-04 09:50:00,E3,46.59,56.28,66.26,6757,7.09
2026-01-04 09:55:00,E1,83.04,30.34,42.12,3342,8.59
2026-01-04 10:00:00,E3,65.88,54.48,46.79,7723,9.28
2026-01-04 10:05:00,E2,51.45,84.62,77.02,7503,6.61
2026-01-04 10:10:00,E1,97.45,83.85,13.72,4828,9.67
2026-01-04 10:15:00,E2,36.36,33.58,47.14,5563,5.54
2026-01-04 10:20:00,E4,62.5,94.14,21.41,7872,8.57
2026-01-04 10:25:00,E3,71.43,60.81,37.46,1096,10.48
2026-01-04 10:30:00,E2,38.58,46.28,28.57,3287,7.28
2026-01-04 10:35:00,E3,57.58,7.41,14.94,2999,10.62
2026-01-04 10:40:00,E3,89.6,90.71,65.03,5422,10.53
2026-01-04 10:45:00,E3,37.11,57.38,66.24,6696,8.49
2026-01-04 10:50:00,E4,16.01,56.65,25.0,4010,6.35
2026-01-04 10:55:00,E3,42.29,62.71,87.72,2524,7.91
2026-01-04 11:00:00,E1,71.9,90.3,63.98,810,11.14
2026-01-04 11:05:00,E1,48.74,43.28,92.02,7189,10.17
2026-01-04 11:10:00,E3,92.48,31.95,33.55,4878,9.26
2026-01-04 11:15:00,E1,24.43,20.45,16.69,1860,6.18
