timestamp,tower_id,video_users,voice_users,iot_devices,gaming_users,emergency_users,hour,minute,day,weekday,is_weekend,total_users,high_priority_ratio,iot_ratio,consumer_ratio
2026-01-02 11:50:00,T7,146,278,244,184,19,11,50,2,4,0,627,0.030303030303030304,0.38915470494417864,0.5263157894736842
2026-01-02 11:55:00,T10,497,239,1183,199,12,11,55,2,4,0,947,0.012671594508975714,1.249208025343189,0.7349524815205913
2026-01-02 12:00:00,T4,268,276,721,84,12,12,0,2,4,0,640,0.01875,1.1265625,0.55
2026-01-02 12:05:00,T6,100,190,965,101,19,12,5,2,4,0,410,0.046341463414634146,2.3536585365853657,0.4902439024390244
2026-01-02 12:10:00,T4,173,182,990,125,19,12,10,2,4,0,499,0.03807615230460922,1.9839679358717435,0.5971943887775552
2026-01-02 12:15:00,T5,661,215,58,108,9,12,15,2,4,0,993,0.00906344410876133,0.05840886203423968,0.7744209466263847
2026-01-02 12:20:00,T6,105,76,300,154,12,12,20,2,4,0,347,0.0345821325648415,0.8645533141210374,0.7463976945244957
2026-01-02 12:25:00,T6,554,196,537,66,15,12,25,2,4,0,831,0.018050541516245487,0.6462093862815884,0.7460890493381468
2026-01-02 12:30:00,T3,674,210,391,147,14,12,30,2,4,0,1045,0.013397129186602871,0.3741626794258373,0.785645933014354
2026-01-02 12:35:00,T1,317,300,234,249,17,12,35,2,4,0,883,0.01925254813137033,0.2650056625141563,0.6409966024915063
2026-01-02 12:40:00,T3,435,96,627,245,12,12,40,2,4,0,788,0.015228426395939087,0.7956852791878173,0.8629441624365483
2026-01-02 12:45:00,T8,409,197,747,49,7,12,45,2,4,0,662,0.010574018126888218,1.1283987915407856,0.6918429003021148
2026-01-02 12:50:00,T9,220,191,855,14,1,12,50,2,4,0,426,0.002347417840375587,2.007042253521127,0.5492957746478874
2026-01-02 12:55:00,T9,181,159,472,52,5,12,55,2,4,0,397,0.012594458438287154,1.1889168765743072,0.5869017632241813
2026-01-02 13:00:00,T5,594,26,1099,51,8,13,0,2,4,0,679,0.011782032400589101,1.6185567010309279,0.9499263622974963
2026-01-02 13:05:00,T1,589,75,621,221,2,13,5,2,4,0,887,0.002254791431792559,0.7001127395715896,0.9131905298759865
2026-01-02 13:10:00,T1,301,141,327,201,1,13,10,2,4,0,644,0.0015527950310559005,0.5077639751552795,0.7795031055900621
2026-01-02 13:15:00,T4,356,120,1139,8,14,13,15,2,4,0,498,0.028112449799196786,2.28714859437751,0.7309236947791165
2026-01-02 13:20:00,T10,254,299,611,68,0,13,20,2,4,0,621,0.0,0.9838969404186796,0.5185185185185185
2026-01-02 13:25:00,T1,428,141,1055,132,12,13,25,2,4,0,713,0.016830294530154277,1.4796633941093968,0.7854137447405329
2026-01-02 13:30:00,T2,505,187,815,197,4,13,30,2,4,0,893,0.004479283314669653,0.9126539753639418,0.786114221724524
2026-01-02 13:35:00,T8,354,230,681,247,4,13,35,2,4,0,835,0.004790419161676647,0.8155688622754491,0.7197604790419162
2026-01-02 13:40:00,T7,125,66,1100,74,12,13,40,2,4,0,277,0.04332129963898917,3.9711191335740073,0.7184115523465704
2026-01-02 13:45:00,T9,316,22,932,16,2,13,45,2,4,0,356,0.0056179775280898875,2.6179775280898876,0.9325842696629213
2026-01-02 13:50:00,T4,539,125,814,64,4,13,50,2,4,0,732,0.00546448087431694,1.1120218579234973,0.8237704918032787
2026-01-02 13:55:00,T1,489,37,558,208,16,13,55,2,4,0,750,0.021333333333333333,0.744,0.9293333333333333
2026-01-02 14:00:00,T4,62,71,485,177,11,14,0,2,4,0,321,0.03426791277258567,1.5109034267912773,0.7445482866043613
2026-01-02 14:05:00,T10,173,204,589,206,12,14,5,2,4,0,595,0.020168067226890758,0.9899159663865547,0.6369747899159663
2026-01-02 14:10:00,T4,606,27,114,25,14,14,10,2,4,0,672,0.020833333333333332,0.16964285714285715,0.9389880952380952
2026-01-02 14:15:00,T3,380,135,863,64,1,14,15,2,4,0,580,0.0017241379310344827,1.4879310344827585,0.7655172413793103
2026-01-02 14:20:00,T1,257,51,701,104,6,14,20,2,4,0,418,0.014354066985645933,1.6770334928229664,0.8636363636363636
2026-01-02 14:25:00,T2,370,68,919,66,19,14,25,2,4,0,523,0.036328871892925434,1.75717017208413,0.8336520076481836
2026-01-02 14:30:00,T6,272,54,845,70,18,14,30,2,4,0,414,0.043478260869565216,2.0410628019323673,0.8260869565217391
2026-01-02 14:35:00,T4,562,294,135,17,1,14,35,2,4,0,874,0.0011441647597254005,0.15446224256292906,0.6624713958810069
2026-01-02 14:40:00,T4,677,70,604,56,18,14,40,2,4,0,821,0.02192448233861145,0.7356881851400731,0.8928136419001218
2026-01-02 14:45:00,T4,317,202,242,234,3,14,45,2,4,0,756,0.003968253968253968,0.3201058201058201,0.7288359788359788
2026-01-02 14:50:00,T4,558,207,924,216,9,14,50,2,4,0,990,0.00909090909090909,0.9333333333333333,0.7818181818181819
2026-01-02 14:55:00,T5,373,21,676,128,7,14,55,2,4,0,529,0.013232514177693762,1.277882797731569,0.947069943289225
2026-01-02 15:00:00,T6,333,101,664,185,12,15,0,2,4,0,631,0.01901743264659271,1.05229793977813,0.820919175911252
2026-01-02 15:05:00,T2,379,130,1170,149,6,15,5,2,4,0,664,0.009036144578313253,1.7620481927710843,0.7951807228915663
2026-01-02 15:10:00,T9,649,249,689,44,8,15,10,2,4,0,950,0.008421052631578947,0.7252631578947368,0.7294736842105263
2026-01-02 15:15:00,T9,656,60,606,117,13,15,15,2,4,0,846,0.015366430260047281,0.7163120567375887,0.9137115839243499
2026-01-02 15:20:00,T9,339,79,678,59,14,15,20,2,4,0,491,0.028513238289205704,1.3808553971486761,0.8105906313645621
2026-01-02 15:25:00,T3,145,60,872,143,20,15,25,2,4,0,368,0.05434782608695652,2.369565217391304,0.782608695652174
2026-01-02 15:30:00,T3,277,27,256,109,18,15,30,2,4,0,431,0.04176334106728538,0.5939675174013921,0.8955916473317865
2026-01-02 15:35:00,T9,625,83,1128,116,10,15,35,2,4,0,834,0.011990407673860911,1.3525179856115108,0.8884892086330936
2026-01-02 15:40:00,T4,194,97,567,33,15,15,40,2,4,0,339,0.04424778761061947,1.6725663716814159,0.6696165191740413
2026-01-02 15:45:00,T5,626,17,1101,209,14,15,45,2,4,0,866,0.016166281755196306,1.2713625866050808,0.964203233256351
2026-01-02 15:50:00,T1,23,132,546,177,6,15,50,2,4,0,338,0.01775147928994083,1.6153846153846154,0.591715976331361
2026-01-02 15:55:00,T2,493,24,626,87,20,15,55,2,4,0,624,0.03205128205128205,1.0032051282051282,0.9294871794871795
2026-01-02 16:00:00,T4,457,78,156,31,20,16,0,2,4,0,586,0.034129692832764506,0.26621160409556316,0.8327645051194539
2026-01-02 16:05:00,T2,378,120,276,171,2,16,5,2,4,0,671,0.0029806259314456036,0.4113263785394933,0.8181818181818182
2026-01-02 16:10:00,T1,481,188,215,110,2,16,10,2,4,0,781,0.002560819462227913,0.2752880921895006,0.7567221510883483
2026-01-02 16:15:00,T8,44,112,386,183,10,16,15,2,4,0,349,0.02865329512893983,1.1060171919770774,0.6504297994269341
2026-01-02 16:20:00,T2,172,126,224,148,5,16,20,2,4,0,451,0.011086474501108648,0.49667405764966743,0.7095343680709535
2026-01-02 16:25:00,T8,307,281,537,118,12,16,25,2,4,0,718,0.016713091922005572,0.7479108635097493,0.5919220055710307
2026-01-02 16:30:00,T4,247,237,860,174,17,16,30,2,4,0,675,0.025185185185185185,1.2740740740740741,0.6237037037037036
2026-01-02 16:35:00,T3,381,50,441,119,5,16,35,2,4,0,555,0.009009009009009009,0.7945945945945946,0.9009009009009009
2026-01-02 16:40:00,T7,292,90,981,138,16,16,40,2,4,0,536,0.029850746268656716,1.830223880597015,0.8022388059701493
2026-01-02 16:45:00,T2,101,267,1184,156,2,16,45,2,4,0,526,0.0038022813688212928,2.2509505703422055,0.48859315589353614
2026-01-02 16:50:00,T6,603,240,597,194,8,16,50,2,4,0,1045,0.007655502392344498,0.5712918660287082,0.7626794258373206
2026-01-02 16:55:00,T10,482,294,262,127,9,16,55,2,4,0,912,0.009868421052631578,0.28728070175438597,0.6677631578947368
2026-01-02 17:00:00,T4,202,223,642,51,5,17,0,2,4,0,481,0.010395010395010396,1.3347193347193347,0.525987525987526
2026-01-02 17:05:00,T2,445,101,507,148,14,17,5,2,4,0,708,0.01977401129943503,0.7161016949152542,0.8375706214689266
2026-01-02 17:10:00,T9,480,175,595,118,3,17,10,2,4,0,776,0.003865979381443299,0.7667525773195877,0.770618556701031
2026-01-02 17:15:00,T9,165,115,397,84,18,17,15,2,4,0,382,0.04712041884816754,1.0392670157068062,0.6518324607329843
2026-01-02 17:20:00,T1,228,83,170,8,17,17,20,2,4,0,336,0.050595238095238096,0.5059523809523809,0.7023809523809523
2026-01-02 17:25:00,T9,164,218,529,200,18,17,25,2,4,0,600,0.03,0.8816666666666667,0.6066666666666667
2026-01-02 17:30:00,T10,671,228,1016,46,5,17,30,2,4,0,950,0.005263157894736842,1.0694736842105264,0.7547368421052632
2026-01-02 17:35:00,T1,190,151,353,100,7,17,35,2,4,0,448,0.015625,0.7879464285714286,0.6473214285714286
2026-01-02 17:40:00,T8,542,145,937,206,6,17,40,2,4,0,899,0.006674082313681869,1.042269187986652,0.8320355951056729
2026-01-02 17:45:00,T1,563,171,253,152,9,17,45,2,4,0,895,0.01005586592178771,0.28268156424581004,0.7988826815642458
2026-01-02 17:50:00,T8,463,251,880,19,6,17,50,2,4,0,739,0.008119079837618403,1.1907983761840324,0.652232746955345
2026-01-02 17:55:00,T7,425,250,640,155,0,17,55,2,4,0,830,0.0,0.7710843373493976,0.6987951807228916
2026-01-02 18:00:00,T5,26,171,603,58,16,18,0,2,4,0,271,0.05904059040590406,2.225092250922509,0.30996309963099633
2026-01-02 18:05:00,T5,102,207,509,195,2,18,5,2,4,0,506,0.003952569169960474,1.0059288537549407,0.5869565217391305
2026-01-02 18:10:00,T8,194,117,180,199,16,18,10,2,4,0,526,0.030418250950570342,0.34220532319391633,0.747148288973384
2026-01-02 18:15:00,T2,650,73,762,186,19,18,15,2,4,0,928,0.020474137931034482,0.8211206896551724,0.9008620689655172
2026-01-02 18:20:00,T5,468,77,647,203,15,18,20,2,4,0,763,0.019659239842726082,0.8479685452162516,0.8794233289646134
2026-01-02 18:25:00,T8,455,113,203,77,13,18,25,2,4,0,658,0.019756838905775075,0.30851063829787234,0.8085106382978723
2026-01-02 18:30:00,T2,631,236,351,44,4,18,30,2,4,0,915,0.004371584699453552,0.3836065573770492,0.7377049180327869
2026-01-02 18:35:00,T5,383,212,1188,71,13,18,35,2,4,0,679,0.01914580265095729,1.7496318114874816,0.6686303387334315
2026-01-02 18:40:00,T6,699,217,569,216,12,18,40,2,4,0,1144,0.01048951048951049,0.4973776223776224,0.7998251748251748
2026-01-02 18:45:00,T10,108,241,376,103,20,18,45,2,4,0,472,0.0423728813559322,0.7966101694915254,0.4470338983050847
2026-01-02 18:50:00,T7,494,204,533,116,11,18,50,2,4,0,825,0.013333333333333334,0.6460606060606061,0.7393939393939394
2026-01-02 18:55:00,T9,588,57,206,34,14,18,55,2,4,0,693,0.020202020202020204,0.2972582972582973,0.8975468975468975
2026-01-02 19:00:00,T8,214,173,913,100,16,19,0,2,4,0,503,0.03180914512922465,1.8151093439363817,0.6242544731610338
2026-01-02 19:05:00,T7,269,59,232,106,14,19,5,2,4,0,448,0.03125,0.5178571428571429,0.8370535714285714
2026-01-02 19:10:00,T6,675,286,329,76,10,19,10,2,4,0,1047,0.009551098376313277,0.3142311365807068,0.7172874880611271
2026-01-02 19:15:00,T3,679,241,1113,174,3,19,15,2,4,0,1097,0.0027347310847766638,1.0145852324521423,0.7775752051048314
2026-01-02 19:20:00,T8,27,61,609,115,13,19,20,2,4,0,216,0.06018518518518518,2.8194444444444446,0.6574074074074074
2026-01-02 19:25:00,T8,287,238,273,161,6,19,25,2,4,0,692,0.008670520231213872,0.3945086705202312,0.6473988439306358
2026-01-02 19:30:00,T2,635,104,675,7,7,19,30,2,4,0,753,0.009296148738379814,0.896414342629482,0.852589641434263
2026-01-02 19:35:00,T5,524,206,254,7,6,19,35,2,4,0,743,0.008075370121130552,0.34185733512786004,0.7146702557200538
2026-01-02 19:40:00,T4,667,186,286,171,12,19,40,2,4,0,1036,0.011583011583011582,0.27606177606177607,0.8088803088803089
2026-01-02 19:45:00,T3,509,300,66,226,18,19,45,2,4,0,1053,0.017094017094017096,0.06267806267806268,0.698005698005698
2026-01-02 19:50:00,T6,267,48,540,42,9,19,50,2,4,0,366,0.02459016393442623,1.4754098360655739,0.8442622950819673
2026-01-02 19:55:00,T4,263,230,1067,37,12,19,55,2,4,0,542,0.02214022140221402,1.9686346863468636,0.5535055350553506
2026-01-02 20:00:00,T10,240,177,263,47,13,20,0,2,4,0,477,0.027253668763102725,0.5513626834381551,0.6016771488469602
2026-01-02 20:05:00,T6,661,48,577,5,13,20,5,2,4,0,727,0.017881705639614855,0.7936726272352133,0.9160935350756534
2026-01-02 20:10:00,T3,510,181,738,131,4,20,10,2,4,0,826,0.004842615012106538,0.8934624697336562,0.7760290556900726
2026-01-02 20:15:00,T9,606,193,614,70,15,20,15,2,4,0,884,0.016968325791855202,0.6945701357466063,0.7647058823529411
2026-01-02 20:20:00,T5,700,91,813,118,18,20,20,2,4,0,927,0.019417475728155338,0.8770226537216829,0.8824163969795038
2026-01-02 20:25:00,T4,460,37,684,231,2,20,25,2,4,0,730,0.0027397260273972603,0.936986301369863,0.9465753424657535
2026-01-02 20:30:00,T2,68,173,85,124,6,20,30,2,4,0,371,0.016172506738544475,0.22911051212938005,0.5175202156334232
2026-01-02 20:35:00,T9,609,233,1124,21,13,20,35,2,4,0,876,0.014840182648401826,1.2831050228310503,0.7191780821917808
2026-01-02 20:40:00,T7,594,287,781,208,0,20,40,2,4,0,1089,0.0,0.7171717171717171,0.736455463728191
2026-01-02 20:45:00,T10,654,38,153,244,19,20,45,2,4,0,955,0.019895287958115182,0.16020942408376965,0.9403141361256544
2026-01-02 20:50:00,T8,618,245,1023,76,0,20,50,2,4,0,939,0.0,1.0894568690095847,0.739084132055378
2026-01-02 20:55:00,T4,659,180,444,210,2,20,55,2,4,0,1051,0.0019029495718363464,0.4224548049476689,0.8268315889628924
2026-01-02 21:00:00,T5,645,211,669,139,4,21,0,2,4,0,999,0.004004004004004004,0.6696696696696697,0.7847847847847848
2026-01-02 21:05:00,T10,80,12,575,237,11,21,5,2,4,0,340,0.03235294117647059,1.6911764705882353,0.9323529411764706
2026-01-02 21:10:00,T1,667,196,426,241,11,21,10,2,4,0,1115,0.009865470852017937,0.3820627802690583,0.8143497757847533
2026-01-02 21:15:00,T8,431,67,835,36,14,21,15,2,4,0,548,0.025547445255474453,1.5237226277372262,0.8521897810218978
2026-01-02 21:20:00,T4,180,75,851,29,4,21,20,2,4,0,288,0.013888888888888888,2.954861111111111,0.7256944444444444
2026-01-02 21:25:00,T10,39,297,115,240,17,21,25,2,4,0,593,0.02866779089376054,0.19392917369308602,0.47048903878583476
2026-01-02 21:30:00,T4,450,268,122,172,0,21,30,2,4,0,890,0.0,0.13707865168539327,0.698876404494382
2026-01-02 21:35:00,T10,346,53,1010,19,11,21,35,2,4,0,429,0.02564102564102564,2.3543123543123543,0.8508158508158508
2026-01-02 21:40:00,T9,645,242,603,22,15,21,40,2,4,0,924,0.016233766233766232,0.6525974025974026,0.7218614718614719
2026-01-02 21:45:00,T2,596,32,564,162,9,21,45,2,4,0,799,0.011264080100125156,0.7058823529411765,0.9486858573216521
2026-01-02 21:50:00,T5,588,21,1111,238,13,21,50,2,4,0,860,0.015116279069767442,1.291860465116279,0.9604651162790697
2026-01-02 21:55:00,T6,509,17,876,46,12,21,55,2,4,0,584,0.02054794520547945,1.5,0.9503424657534246
2026-01-02 22:00:00,T3,447,155,881,5,16,22,0,2,4,0,623,0.025682182985553772,1.4141252006420546,0.7255216693418941
2026-01-02 22:05:00,T8,481,297,888,177,10,22,5,2,4,0,965,0.010362694300518135,0.9202072538860103,0.6818652849740933
2026-01-02 22:10:00,T5,592,47,353,174,11,22,10,2,4,0,824,0.013349514563106795,0.42839805825242716,0.9296116504854369
2026-01-02 22:15:00,T8,672,90,1113,194,14,22,15,2,4,0,970,0.01443298969072165,1.147422680412371,0.8927835051546392
2026-01-02 22:20:00,T7,467,35,1010,44,16,22,20,2,4,0,562,0.028469750889679714,1.7971530249110321,0.9092526690391459
2026-01-02 22:25:00,T8,441,15,959,86,15,22,25,2,4,0,557,0.026929982046678635,1.7217235188509874,0.9461400359066428
2026-01-02 22:30:00,T9,333,226,215,90,3,22,30,2,4,0,652,0.004601226993865031,0.32975460122699385,0.6487730061349694
2026-01-02 22:35:00,T5,502,257,1034,110,12,22,35,2,4,0,881,0.01362088535754824,1.17366628830874,0.6946651532349603
2026-01-02 22:40:00,T9,400,178,1158,86,15,22,40,2,4,0,679,0.022091310751104567,1.7054491899852724,0.7157584683357879
2026-01-02 22:45:00,T5,323,282,998,183,14,22,45,2,4,0,802,0.017456359102244388,1.2443890274314215,0.6309226932668329
2026-01-02 22:50:00,T7,315,61,431,177,0,22,50,2,4,0,553,0.0,0.779385171790235,0.8896925858951176
2026-01-02 22:55:00,T8,647,95,115,140,3,22,55,2,4,0,885,0.003389830508474576,0.12994350282485875,0.8892655367231639
2026-01-02 23:00:00,T6,63,223,204,199,20,23,0,2,4,0,505,0.039603960396039604,0.403960396039604,0.5188118811881188
2026-01-02 23:05:00,T4,267,271,94,123,2,23,5,2,4,0,663,0.0030165912518853697,0.14177978883861236,0.5882352941176471
2026-01-02 23:10:00,T2,445,223,793,149,13,23,10,2,4,0,830,0.01566265060240964,0.9554216867469879,0.7156626506024096
2026-01-02 23:15:00,T3,361,276,145,205,14,23,15,2,4,0,856,0.016355140186915886,0.169392523364486,0.6612149532710281
2026-01-02 23:20:00,T5,305,106,1129,219,2,23,20,2,4,0,632,0.0031645569620253164,1.7863924050632911,0.8291139240506329
2026-01-02 23:25:00,T3,224,262,235,78,17,23,25,2,4,0,581,0.029259896729776247,0.4044750430292599,0.5197934595524957
2026-01-02 23:30:00,T10,376,45,193,132,16,23,30,2,4,0,569,0.028119507908611598,0.3391915641476274,0.8927943760984183
2026-01-02 23:35:00,T8,149,170,886,16,13,23,35,2,4,0,348,0.03735632183908046,2.545977011494253,0.47413793103448276
2026-01-02 23:40:00,T1,470,167,471,98,14,23,40,2,4,0,749,0.018691588785046728,0.6288384512683578,0.7583444592790387
2026-01-02 23:45:00,T8,404,183,336,200,19,23,45,2,4,0,806,0.02357320099255583,0.41687344913151364,0.749379652605459
2026-01-02 23:50:00,T3,291,179,1041,200,14,23,50,2,4,0,684,0.02046783625730994,1.5219298245614035,0.7178362573099415
2026-01-02 23:55:00,T6,173,85,399,182,7,23,55,2,4,0,447,0.015659955257270694,0.8926174496644296,0.7941834451901566
2026-01-03 00:00:00,T4,487,285,1157,93,11,0,0,3,5,1,876,0.012557077625570776,1.3207762557077625,0.6621004566210046
2026-01-03 00:05:00,T7,657,45,325,118,1,0,5,3,5,1,821,0.001218026796589525,0.39585870889159563,0.9439707673568819
2026-01-03 00:10:00,T5,298,80,252,47,17,0,10,3,5,1,442,0.038461538461538464,0.5701357466063348,0.7805429864253394
2026-01-03 00:15:00,T1,472,233,115,41,1,0,15,3,5,1,747,0.0013386880856760374,0.1539491298527443,0.6867469879518072
2026-01-03 00:20:00,T3,62,131,329,184,11,0,20,3,5,1,388,0.028350515463917526,0.8479381443298969,0.634020618556701
2026-01-03 00:25:00,T3,567,297,770,243,16,0,25,3,5,1,1123,0.014247551202137132,0.6856634016028496,0.7212822796081924
2026-01-03 00:30:00,T1,35,252,1049,185,0,0,30,3,5,1,472,0.0,2.222457627118644,0.4661016949152542
2026-01-03 00:35:00,T8,455,71,86,152,0,0,35,3,5,1,678,0.0,0.12684365781710916,0.8952802359882006
2026-01-03 00:40:00,T9,633,228,301,52,3,0,40,3,5,1,916,0.0032751091703056767,0.32860262008733626,0.7478165938864629
2026-01-03 00:45:00,T8,520,113,1095,229,6,0,45,3,5,1,868,0.0069124423963133645,1.2615207373271888,0.8629032258064516
2026-01-03 00:50:00,T9,584,252,817,95,9,0,50,3,5,1,940,0.009574468085106383,0.8691489361702127,0.7223404255319149
2026-01-03 00:55:00,T5,405,283,1037,119,15,0,55,3,5,1,822,0.01824817518248175,1.2615571776155718,0.6374695863746959
2026-01-03 01:00:00,T1,497,60,733,144,1,1,0,3,5,1,702,0.0014245014245014246,1.0441595441595442,0.9131054131054132
2026-01-03 01:05:00,T5,635,167,319,101,11,1,5,3,5,1,914,0.012035010940919038,0.3490153172866521,0.8052516411378556
2026-01-03 01:10:00,T9,306,210,78,37,17,1,10,3,5,1,570,0.02982456140350877,0.1368421052631579,0.6017543859649123
2026-01-03 01:15:00,T10,316,271,393,81,9,1,15,3,5,1,677,0.013293943870014771,0.5805022156573116,0.5864106351550961
2026-01-03 01:20:00,T4,59,292,909,229,8,1,20,3,5,1,588,0.013605442176870748,1.5459183673469388,0.4897959183673469
2026-01-03 01:25:00,T5,166,117,413,97,12,1,25,3,5,1,392,0.030612244897959183,1.0535714285714286,0.6709183673469388
2026-01-03 01:30:00,T3,500,34,552,246,20,1,30,3,5,1,800,0.025,0.69,0.9325
2026-01-03 01:35:00,T10,121,71,316,96,20,1,35,3,5,1,308,0.06493506493506493,1.025974025974026,0.7045454545454546
2026-01-03 01:40:00,T2,259,117,64,155,4,1,40,3,5,1,535,0.007476635514018692,0.11962616822429907,0.7738317757009345
2026-01-03 01:45:00,T8,656,292,1005,28,9,1,45,3,5,1,985,0.009137055837563452,1.0203045685279188,0.6944162436548224
2026-01-03 01:50:00,T3,115,223,596,5,16,1,50,3,5,1,359,0.04456824512534819,1.66016713091922,0.3342618384401114
2026-01-03 01:55:00,T2,146,250,436,48,2,1,55,3,5,1,446,0.004484304932735426,0.9775784753363229,0.4349775784753363
2026-01-03 02:00:00,T10,62,81,546,52,7,2,0,3,5,1,202,0.034653465346534656,2.702970297029703,0.5643564356435643
2026-01-03 02:05:00,T10,405,239,994,84,17,2,5,3,5,1,745,0.022818791946308724,1.334228187919463,0.6563758389261745
2026-01-03 02:10:00,T10,152,42,1157,55,15,2,10,3,5,1,264,0.056818181818181816,4.382575757575758,0.7840909090909091
2026-01-03 02:15:00,T2,262,296,797,26,18,2,15,3,5,1,602,0.029900332225913623,1.323920265780731,0.47840531561461797
2026-01-03 02:20:00,T1,653,253,166,222,15,2,20,3,5,1,1143,0.013123359580052493,0.1452318460192476,0.7655293088363955
2026-01-03 02:25:00,T3,249,232,850,239,15,2,25,3,5,1,735,0.02040816326530612,1.1564625850340136,0.6639455782312925
2026-01-03 02:30:00,T7,558,209,990,172,17,2,30,3,5,1,956,0.01778242677824268,1.0355648535564854,0.7635983263598326
2026-01-03 02:35:00,T1,143,229,141,249,6,2,35,3,5,1,627,0.009569377990430622,0.22488038277511962,0.6251993620414673
2026-01-03 02:40:00,T2,574,28,945,187,9,2,40,3,5,1,798,0.011278195488721804,1.1842105263157894,0.9536340852130326
2026-01-03 02:45:00,T9,452,105,279,20,13,2,45,3,5,1,590,0.022033898305084745,0.4728813559322034,0.8
2026-01-03 02:50:00,T10,680,137,718,58,12,2,50,3,5,1,887,0.013528748590755355,0.8094701240135288,0.8320180383314544
2026-01-03 02:55:00,T1,411,287,437,107,1,2,55,3,5,1,806,0.0012406947890818859,0.5421836228287841,0.6426799007444168
2026-01-03 03:00:00,T9,143,252,610,76,14,3,0,3,5,1,485,0.0288659793814433,1.2577319587628866,0.4515463917525773
2026-01-03 03:05:00,T8,660,158,498,213,6,3,5,3,5,1,1037,0.0057859209257473485,0.4802314368370299,0.8418514946962391
2026-01-03 03:10:00,T5,642,12,209,99,1,3,10,3,5,1,754,0.001326259946949602,0.27718832891246686,0.9827586206896551
2026-01-03 03:15:00,T7,481,143,482,158,7,3,15,3,5,1,789,0.008871989860583017,0.6108998732572877,0.8098859315589354
2026-01-03 03:20:00,T10,161,111,500,119,5,3,20,3,5,1,396,0.012626262626262626,1.2626262626262625,0.7070707070707071
2026-01-03 03:25:00,T10,543,226,1095,126,0,3,25,3,5,1,895,0.0,1.223463687150838,0.7474860335195531
2026-01-03 03:30:00,T8,235,139,270,27,18,3,30,3,5,1,419,0.04295942720763723,0.6443914081145584,0.6252983293556086
2026-01-03 03:35:00,T5,235,118,557,185,20,3,35,3,5,1,558,0.035842293906810034,0.9982078853046595,0.7526881720430108
2026-01-03 03:40:00,T5,265,173,298,166,18,3,40,3,5,1,622,0.028938906752411574,0.4790996784565916,0.6929260450160771
2026-01-03 03:45:00,T5,465,48,1200,128,4,3,45,3,5,1,645,0.006201550387596899,1.8604651162790697,0.9193798449612403
2026-01-03 03:50:00,T6,183,114,953,155,13,3,50,3,5,1,465,0.02795698924731183,2.0494623655913977,0.7268817204301076
2026-01-03 03:55:00,T8,407,144,186,67,1,3,55,3,5,1,619,0.0016155088852988692,0.30048465266558966,0.7657512116316639
2026-01-03 04:00:00,T10,196,62,86,168,6,4,0,3,5,1,432,0.013888888888888888,0.19907407407407407,0.8425925925925926
2026-01-03 04:05:00,T5,403,33,364,159,20,4,5,3,5,1,615,0.032520325203252036,0.591869918699187,0.9138211382113821
2026-01-03 04:10:00,T9,220,285,528,77,9,4,10,3,5,1,591,0.015228426395939087,0.8934010152284264,0.5025380710659898
2026-01-03 04:15:00,T9,362,287,57,40,2,4,15,3,5,1,691,0.002894356005788712,0.0824891461649783,0.5817655571635311
2026-01-03 04:20:00,T2,69,115,353,16,3,4,20,3,5,1,203,0.014778325123152709,1.7389162561576355,0.4187192118226601
2026-01-03 04:25:00,T1,350,262,178,23,4,4,25,3,5,1,639,0.006259780907668232,0.27856025039123633,0.5837245696400626
2026-01-03 04:30:00,T1,28,169,408,154,14,4,30,3,5,1,365,0.038356164383561646,1.1178082191780823,0.4986301369863014
2026-01-03 04:35:00,T7,478,269,514,181,8,4,35,3,5,1,936,0.008547008547008548,0.5491452991452992,0.7040598290598291
2026-01-03 04:40:00,T6,326,118,153,219,9,4,40,3,5,1,672,0.013392857142857142,0.22767857142857142,0.8110119047619048
2026-01-03 04:45:00,T6,596,11,1192,201,4,4,45,3,5,1,812,0.0049261083743842365,1.4679802955665024,0.9815270935960592
2026-01-03 04:50:00,T5,475,11,1008,145,4,4,50,3,5,1,635,0.006299212598425197,1.5874015748031496,0.9763779527559056
2026-01-03 04:55:00,T4,71,199,830,109,15,4,55,3,5,1,394,0.03807106598984772,2.1065989847715736,0.45685279187817257
2026-01-03 05:00:00,T1,23,295,54,245,18,5,0,3,5,1,581,0.03098106712564544,0.09294320137693632,0.4612736660929432
2026-01-03 05:05:00,T3,275,221,245,149,15,5,5,3,5,1,660,0.022727272727272728,0.3712121212121212,0.6424242424242425
2026-01-03 05:10:00,T3,636,105,745,107,14,5,10,3,5,1,862,0.016241299303944315,0.8642691415313225,0.8619489559164734
2026-01-03 05:15:00,T7,319,289,276,138,17,5,15,3,5,1,763,0.022280471821756225,0.3617300131061599,0.598951507208388
2026-01-03 05:20:00,T2,601,138,1048,237,20,5,20,3,5,1,996,0.020080321285140562,1.0522088353413654,0.8413654618473896
2026-01-03 05:25:00,T8,442,226,441,240,15,5,25,3,5,1,923,0.016251354279523293,0.47778981581798485,0.7388949079089924
2026-01-03 05:30:00,T5,251,132,648,50,6,5,30,3,5,1,439,0.01366742596810934,1.4760820045558087,0.6856492027334852
2026-01-03 05:35:00,T3,97,48,1071,65,3,5,35,3,5,1,213,0.014084507042253521,5.028169014084507,0.7605633802816901
2026-01-03 05:40:00,T9,380,236,69,117,14,5,40,3,5,1,747,0.018741633199464525,0.09236947791164658,0.6653279785809906
