tower_id,temperature_c,power_usage_pct,traffic_load,weather,cpu_usage_pct,failed,cpu_temperature_ratio,power_temperature_ratio,traffic_pressure,weather_encoded,failure_risk_score
T1,43.17,35.47,1695,rain,32.69,0,0.7572388232568913,0.8216353949501969,1695,2,363.72450000000003
T4,73.41,40.85,452,storm,90.21,0,1.2288516550878628,0.5564636970439995,452,3,135.4145
T8,25.02,21.52,360,storm,37.35,0,1.4928057553956835,0.8601119104716227,360,3,90.479
T7,58.23,28.62,675,rain,49.5,0,0.8500772797527049,0.491499227202473,675,2,165.4815
T8,39.03,27.03,430,rain,33.2,0,0.8506277222649244,0.6925441967717141,430,2,108.1035
T7,20.9,77.16,1316,clear,72.41,0,3.4645933014354067,3.691866028708134,1316,0,298.33899999999994
T6,42.67,70.45,759,fog,64.81,0,1.5188657136161237,1.6510428872744316,759,1,189.6695
T8,36.09,26.51,195,fog,91.95,0,2.5477971737323357,0.7345525076198393,195,1,71.8645
T2,56.45,82.2,1565,rain,42.91,0,0.7601417183348095,1.4561558901682905,1565,2,352.4345
T1,36.78,47.4,130,fog,12.73,0,0.3461120174007613,1.2887438825448612,130,1,47.370999999999995
T5,51.18,58.63,852,storm,66.34,0,1.29620945681907,1.1455646737006644,852,3,208.63899999999998
T3,73.13,37.15,201,rain,98.65,0,1.3489675919595243,0.5079994530288527,201,2,85.9425
T9,39.83,43.37,244,fog,84.41,0,2.119256841576701,1.0888777303540045,244,1,84.46350000000001
T8,23.24,63.99,1060,rain,55.55,0,2.390275387263339,2.7534423407917386,1060,2,242.01800000000003
T3,50.81,22.8,1080,storm,75.09,0,1.4778586892344028,0.4487305648494391,1080,3,248.73049999999998
T10,35.73,42.17,466,clear,67.39,0,1.8860901203470475,1.1802406940945984,466,0,124.0445
T4,36.14,72.09,1239,rain,86.47,0,2.392639734366353,1.9947426674045379,1239,2,288.84700000000004
T5,22.8,60.82,553,rain,88.99,0,3.903070175438596,2.6675438596491228,553,2,146.562
T7,55.73,31.6,1119,storm,44.92,0,0.8060290687242061,0.5670195585860399,1119,3,253.4865
T3,30.09,21.42,1661,storm,55.15,0,1.8328348288467928,0.7118644067796611,1661,3,355.48650000000004
T5,46.41,80.53,731,fog,70.15,0,1.5115276879982764,1.7351863822452058,731,1,188.0885
T8,29.04,54.27,1105,rain,18.31,0,0.6305096418732782,1.8688016528925622,1105,2,243.07600000000002
T8,31.84,28.02,415,storm,32.72,0,1.0276381909547738,0.8800251256281407,415,3,103.55799999999999
T4,24.14,67.12,403,fog,31.6,0,1.3090306545153272,2.7804473902236952,403,1,106.52900000000002
T9,65.1,22.95,425,fog,38.47,0,0.590937019969278,0.3525345622119816,425,1,113.709
T9,67.48,50.44,108,rain,39.47,0,0.5849140486069946,0.7474807350326022,108,2,56.752
T10,22.6,34.98,795,fog,71.17,0,3.1491150442477873,1.5477876106194688,795,1,186.03000000000003
T4,36.59,44.56,1123,fog,80.4,0,2.1973216725881386,1.2178190762503416,1123,1,258.8895
T7,43.81,27.87,194,storm,87.36,0,1.9940652818991096,0.6361561287377311,194,3,73.24850000000002
T6,51.27,65.22,376,fog,59.56,0,1.1616929978544959,1.2720889409011116,376,1,113.1235
T4,43.5,66.2,1176,storm,11.02,0,0.2533333333333333,1.5218390804597701,1176,3,261.969
T8,25.3,94.33,170,rain,72.6,0,2.869565217391304,3.7284584980237154,170,2,74.011
T4,30.42,63.46,441,clear,47.69,0,1.5677186061801445,2.0861275476660093,441,0,118.035
T2,21.95,87.08,1496,rain,26.2,0,1.193621867881549,3.9671981776765377,1496,2,327.6435
T10,39.84,65.36,172,rain,24.75,0,0.6212349397590361,1.6405622489959837,172,2,62.682
T3,32.61,49.33,398,storm,45.02,0,1.3805581110088931,1.5127261576203619,398,3,107.07250000000002
T10,20.21,88.01,1441,clear,32.41,0,1.6036615536862937,4.354774863928748,1441,0,317.3365
T10,65.34,95.63,1285,fog,30.51,0,0.4669421487603306,1.463575145393327,1285,1,298.71299999999997
T10,29.21,57.89,1072,rain,71.2,0,2.437521396781924,1.9818555289284492,1072,2,247.82050000000004
T8,22.89,21.9,485,clear,97.55,0,4.261686325906509,0.9567496723460025,485,0,126.6125
T2,66.77,46.22,1662,clear,27.96,1,0.4187509360491239,0.6922270480754831,1662,0,363.92850000000004
T9,53.33,65.87,1016,rain,84.06,0,1.5762235139696232,1.2351396962310146,1016,2,246.81850000000003
T8,41.78,56.32,118,fog,22.94,0,0.5490665390138822,1.3480134035423648,118,1,50.047000000000004
T5,64.58,53.89,313,fog,96.46,1,1.4936512852276247,0.8344688758129453,313,1,108.965
T8,30.42,81.27,352,clear,30.5,0,1.0026298487836949,2.6715976331360944,352,0,100.35900000000001
T5,53.81,68.8,1403,fog,10.05,0,0.18676825868797622,1.2785727559933098,1403,1,309.97249999999997
T9,22.99,80.15,423,rain,49.08,0,2.1348412353197044,3.486298390604611,423,2,116.49350000000001
T9,48.46,59.98,1322,storm,92.72,0,1.9133305819232356,1.237721832439125,1322,3,307.505
T8,21.96,68.57,1577,storm,41.18,0,1.8752276867030964,3.122495446265938,1577,3,343.29
T4,23.34,77.85,174,clear,52.84,0,2.2639245929734364,3.3354755784061694,174,0,66.77300000000001
T4,40.2,93.52,1168,rain,35.99,0,0.895273631840796,2.3263681592039798,1168,2,269.85200000000003
T9,62.68,31.46,1609,storm,20.07,0,0.3201978302488832,0.501914486279515,1609,3,348.226
T9,28.6,29.72,1355,rain,46.48,0,1.625174825174825,1.0391608391608391,1355,2,293.69
T9,27.39,81.61,111,clear,57.6,0,2.1029572836801753,2.9795545819642206,111,0,56.889500000000005
T3,62.53,45.57,701,storm,16.77,0,0.2681912681912682,0.7287701903086519,701,3,168.75050000000002
T4,34.58,65.2,1106,clear,49.02,0,1.4175824175824177,1.8854829381145173,1106,0,252.68900000000002
T6,29.38,93.46,1032,clear,12.18,0,0.41456773315180395,3.181075561606535,1032,0,234.87300000000002
T5,31.67,62.67,281,clear,84.32,0,2.6624565835175242,1.9788443321755604,281,0,93.5155
T2,33.06,53.28,1333,rain,58.29,0,1.763157894736842,1.6116152450090744,1333,2,297.47900000000004
T6,52.33,59.01,1565,clear,83.12,0,1.5883814255685076,1.1276514427670552,1565,0,354.5085
T8,51.2,69.91,1448,fog,80.57,0,1.5736328124999999,1.3654296874999998,1448,1,332.64599999999996
T7,57.42,96.67,320,rain,57.25,0,0.9970393591083246,1.6835597352838731,320,2,109.43900000000001
T1,36.9,89.13,1322,rain,25.23,0,0.6837398373983741,2.415447154471545,1322,2,296.797
T10,59.85,79.73,1524,fog,26.69,0,0.4459482038429407,1.3321637426900585,1524,1,341.1965
T9,47.93,41.84,1726,clear,71.1,0,1.4834133110786563,0.872939703734613,1726,0,379.7705000000001
T4,58.97,40.32,774,storm,70.23,0,1.1909445480752927,0.6837374936408344,774,3,192.1025
T7,20.48,59.37,1156,clear,31.25,0,1.52587890625,2.89892578125,1156,0,254.44400000000002
T6,72.26,82.72,312,rain,69.57,0,0.9627733185718238,1.1447550512039855,312,2,111.22300000000001
T7,57.91,70.88,1506,fog,36.68,0,0.6333966499740977,1.2239682265584528,1506,1,337.3395
T10,51.49,50.46,973,fog,28.7,0,0.55738978442416,0.9799961157506312,973,1,223.45450000000002
T10,46.02,24.66,706,clear,28.24,0,0.6136462407648847,0.5358539765319426,706,0,163.28500000000003
T9,48.53,73.72,408,fog,43.07,0,0.8874922728209355,1.5190603750257572,408,1,117.24050000000003
T4,42.91,70.7,839,rain,39.59,0,0.9226287578652996,1.6476345840130509,839,2,200.88550000000004
T1,47.05,44.06,1393,clear,93.29,0,1.9827842720510098,0.936450584484591,1393,0,317.83250000000004
T5,50.18,47.8,1518,clear,97.51,0,1.9432044639298527,0.9525707453168593,1518,0,345.20700000000005
T1,63.94,55.53,1769,rain,50.06,1,0.7829214888958399,0.8684704410384736,1769,2,391.20300000000003
T9,53.35,83.32,1054,rain,86.16,0,1.614995313964386,1.5617619493908153,1054,2,258.3335
T1,31.75,45.41,1356,storm,65.59,0,2.0658267716535432,1.4302362204724408,1356,3,301.78749999999997
T4,21.44,83.46,1510,storm,86.16,1,4.01865671641791,3.8927238805970146,1510,3,341.734
T2,47.43,57.49,1648,storm,55.19,1,1.1636095298334388,1.212102045119123,1648,3,364.44350000000003
T5,49.08,83.1,110,clear,93.11,0,1.8971067644661777,1.6931540342298288,110,0,69.512
T3,41.85,99.8,1042,clear,41.02,0,0.9801672640382318,2.3847072879330944,1042,0,247.0265
T6,71.22,27.7,120,storm,51.11,0,0.7176354956472901,0.38893569222128616,120,3,58.017
T2,39.04,26.72,1033,fog,49.96,0,1.2797131147540983,0.6844262295081968,1033,1,231.846
T9,47.36,75.35,436,clear,74.61,0,1.5753800675675675,1.5910050675675675,436,0,129.032
T9,66.19,43.6,224,rain,67.71,0,1.022964193987007,0.6587097748904669,224,2,83.9095
T8,36.37,28.96,1450,clear,28.55,0,0.7849876271652462,0.7962606543854827,1450,0,310.5945
T7,74.56,46.45,829,fog,73.89,0,0.9910139484978541,0.6229881974248928,829,1,208.65800000000002
T1,60.18,70.09,259,clear,73.94,0,1.2286473911598537,1.1646726487205052,259,0,95.651
T5,37.44,98.41,382,rain,40.21,0,1.0739850427350428,2.6284722222222223,382,2,113.784
T6,71.9,99.43,343,clear,45.8,1,0.6369958275382475,1.3828929068150209,343,0,115.62100000000001
T9,30.3,20.24,167,clear,50.77,0,1.6755775577557757,0.6679867986798679,167,0,55.177
T1,48.89,47.99,1645,fog,57.32,0,1.1724278993659234,0.9815913274698302,1645,1,362.43449999999996
T3,57.44,56.93,521,clear,90.7,0,1.5790389972144847,0.9911211699164346,521,0,148.086
T2,27.78,37.2,647,clear,33.71,0,1.2134629229661626,1.3390928725701945,647,0,150.527
T9,71.0,67.47,1427,fog,60.15,0,0.8471830985915493,0.9502816901408451,1427,1,328.82399999999996
T4,63.17,54.98,698,storm,37.58,1,0.5949026436599651,0.8703498496121576,698,3,174.35449999999997
T10,61.35,28.49,994,storm,30.21,0,0.4924205378973105,0.4643846780766096,994,3,226.32750000000001
T2,47.18,46.1,329,clear,29.09,0,0.6165748198389148,0.9771089444679949,329,0,92.633
T6,31.11,45.45,675,storm,49.19,0,1.5811636129861781,1.4609450337512055,675,3,162.1555
T6,70.55,52.53,1757,clear,58.85,1,0.8341601700921333,0.744578313253012,1757,0,391.31350000000003
T4,43.16,99.01,1157,clear,32.28,0,0.7479147358665432,2.294022242817424,1157,0,268.44800000000004
T4,47.46,40.7,1577,rain,74.83,0,1.5766961651917404,0.8575642646439107,1577,2,350.67100000000005
T8,70.45,79.28,1311,fog,10.82,0,0.15358410220014193,1.1253371185237757,1311,1,297.98249999999996
T9,47.48,21.47,534,rain,74.08,0,1.5602358887952823,0.4521903959561921,534,2,138.08
T8,63.06,99.23,895,fog,61.59,1,0.9766888677450047,1.573580716777672,895,1,227.079
T1,57.39,64.09,240,fog,60.45,0,1.0533193936225824,1.116745077539641,240,1,87.40550000000002
T2,38.79,71.72,1523,storm,63.42,1,1.6349574632637278,1.848930136633153,1523,3,341.7755
T6,21.64,72.09,139,fog,86.93,0,4.017097966728281,3.331330868761553,139,1,65.16400000000002
T9,37.36,26.24,1593,rain,57.73,0,1.5452355460385439,0.702355460385439,1593,2,345.03400000000005
T1,52.76,76.68,1556,storm,99.58,0,1.8874147081122064,1.4533737680060654,1556,3,360.09200000000004
T5,67.88,31.35,190,clear,99.01,1,1.458603417796111,0.46184443134944025,190,0,81.042
T1,36.08,94.7,594,clear,43.57,0,1.2075942350332596,2.6247228381374725,594,0,155.47400000000002
T5,64.78,97.33,236,storm,83.46,1,1.2883606051250385,1.5024698981167026,236,3,100.003
T9,29.08,64.68,356,fog,20.08,0,0.6905089408528198,2.224209078404402,356,1,95.57200000000002
T5,63.85,55.75,1386,storm,13.6,1,0.21299921691464369,0.8731401722787784,1386,3,307.4825
T8,55.36,46.91,467,clear,85.76,0,1.5491329479768787,0.8473627167630057,467,0,133.774
T3,25.23,75.69,284,storm,54.31,0,2.152596115735236,3.0,284,3,89.55750000000002
T5,55.78,99.29,447,fog,41.8,0,0.7493725349587665,1.7800286841161708,447,1,131.713
T10,65.22,58.65,1019,rain,97.13,1,1.4892670959828274,0.8992640294388224,1019,2,251.56100000000004
T8,45.11,85.65,582,storm,56.81,0,1.2593659942363113,1.898692086011971,582,3,156.6195
T6,28.56,49.12,1364,storm,73.93,0,2.58858543417367,1.7198879551820727,1364,3,305.0
T4,29.81,96.38,419,rain,77.94,0,2.6145588728614557,3.2331432405233143,419,2,126.4165
T10,23.44,99.53,892,rain,11.58,0,0.4940273037542662,4.246160409556314,892,2,206.782
T2,64.47,96.34,1799,clear,26.12,1,0.40514968202264623,1.4943384519931753,1799,0,400.4095
T2,64.45,43.9,669,fog,14.2,0,0.2203258339798293,0.6811481768813032,669,1,161.6825
T6,60.32,22.28,1267,fog,80.42,0,1.3332228116710876,0.3693633952254642,1267,1,289.17
T10,43.36,44.96,690,clear,69.22,0,1.59640221402214,1.03690036900369,690,0,171.676
T6,31.13,46.16,872,storm,33.5,0,1.0761323482171539,1.4828140057822037,872,3,198.56449999999998
T7,21.48,94.91,765,fog,28.07,0,1.3067970204841712,4.41852886405959,765,1,183.116
T10,55.17,74.17,654,fog,96.23,0,1.7442450607214066,1.344390067065434,654,1,178.82250000000002
T1,24.31,22.9,292,clear,17.88,0,0.7354997943233237,0.941999177293295,292,0,72.6335
T9,50.04,96.36,684,storm,46.63,1,0.9318545163868905,1.9256594724220624,684,3,178.358
T10,40.33,96.3,1133,storm,90.58,0,2.2459707413835854,2.387800644681379,1133,3,274.5085
T8,71.37,40.39,1420,rain,33.4,0,0.4679837466722712,0.5659240577273363,1420,2,316.9005
T7,51.45,45.57,1723,fog,11.19,0,0.21749271137026238,0.8857142857142857,1723,1,368.9645
T8,45.81,26.91,1127,fog,43.41,0,0.9476096922069416,0.5874263261296659,1127,1,251.0665
T5,21.71,38.56,1355,rain,23.79,0,1.0958083832335328,1.7761400276370336,1355,2,289.1975
T2,44.66,70.62,1699,fog,20.29,0,0.4543215405284371,1.58128078817734,1699,1,369.29699999999997
T1,27.02,59.12,1348,clear,51.53,0,1.9071058475203553,2.1880088823094006,1348,0,298.485
T2,58.94,90.28,1445,clear,63.89,0,1.0839837122497455,1.5317271801832373,1445,0,334.569
T1,57.9,87.62,1738,storm,69.99,1,1.2088082901554404,1.5132987910189983,1738,3,394.047
T3,46.45,79.5,1110,fog,97.37,0,2.096232508073197,1.7115177610333692,1110,1,269.13649999999996
T6,42.74,80.87,482,clear,97.49,0,2.2810014038371547,1.8921385119326157,482,0,142.757
T9,74.86,58.24,437,rain,40.44,0,0.5402083889927866,0.7779855730697302,437,2,126.151
T5,68.77,40.36,184,clear,10.51,0,0.15282826814017741,0.586883815617275,184,0,64.1665
T8,58.52,56.89,978,clear,27.73,0,0.47385509227614486,0.9721462747778536,978,0,227.15400000000002
T9,55.5,31.55,1696,clear,74.42,0,1.340900900900901,0.5684684684684684,1696,0,374.26900000000006
T1,43.49,27.46,1085,rain,83.55,0,1.9211312945504713,0.631409519429754,1085,2,250.3745
T7,48.4,33.7,1460,rain,37.78,0,0.7805785123966943,0.6962809917355373,1460,2,318.69599999999997
T4,60.34,96.25,299,storm,19.34,1,0.3205170699370235,1.5951276102088165,299,3,98.453
T5,28.2,97.44,247,storm,24.92,0,0.8836879432624114,3.4553191489361703,247,3,81.372
T4,59.03,51.54,292,storm,83.27,0,1.4106386583093342,0.8731153650686091,292,3,100.5695
T9,33.3,20.19,1582,rain,56.94,0,1.70990990990991,0.6063063063063064,1582,2,340.451
T5,53.47,76.12,373,rain,25.44,0,0.4757808116700954,1.4236020198242005,373,2,108.57950000000001
T2,29.22,83.21,994,clear,43.76,0,1.4976043805612593,2.8477070499657766,994,0,231.49900000000002
T7,37.9,36.48,1106,clear,75.93,0,2.003430079155673,0.962532981530343,1106,0,253.157
T4,20.33,89.79,454,rain,77.68,0,3.820954254795869,4.416625676340384,454,2,129.67650000000003
T6,56.9,61.97,388,clear,32.88,0,0.5778558875219684,1.089103690685413,388,0,110.79500000000002
T2,51.36,50.8,118,clear,27.85,0,0.5422507788161994,0.9890965732087227,118,0,52.17
T4,38.23,63.75,1409,clear,38.73,0,1.013078733978551,1.6675385822652369,1409,0,311.8535
T10,29.2,38.65,814,storm,77.3,0,2.6472602739726026,1.3236301369863013,814,3,193.74
T1,57.74,39.19,1208,storm,88.99,0,1.541219258746103,0.6787322480083131,1208,3,282.12100000000004
T9,21.92,57.6,1051,storm,69.82,0,3.1852189781021893,2.627737226277372,1051,3,241.614
T3,57.35,58.23,412,rain,15.01,0,0.26172624237140363,1.0153443766346992,412,2,111.68549999999999
T10,45.33,33.27,1194,rain,95.49,0,2.1065519523494376,0.7339510258107215,1194,2,276.1845
T1,67.09,33.87,1306,fog,93.52,1,1.3939484274854672,0.5048442390818303,1306,1,303.60049999999995
T10,39.18,81.64,1230,storm,34.1,0,0.8703420112302196,2.08371618172537,1230,3,279.393
T1,29.36,44.44,1121,storm,78.77,0,2.682901907356948,1.5136239782016347,1121,3,256.632
T7,68.42,71.43,1017,fog,77.95,0,1.1392867582578194,1.043992984507454,1017,1,250.531
T1,25.0,89.71,1712,clear,97.24,1,3.8895999999999997,3.5883999999999996,1712,0,386.04
T7,32.41,65.45,759,clear,56.16,0,1.732798518975625,2.0194384449244063,759,0,184.2245
T10,57.34,91.43,1500,rain,17.97,0,0.31339379141960233,1.5945238925706313,1500,2,336.515
T7,59.13,23.49,868,clear,81.37,0,1.376120412650093,0.3972602739726027,868,0,209.35450000000003
T6,45.5,99.74,890,clear,45.67,0,1.0037362637362637,2.1920879120879118,890,0,218.457
T9,29.73,99.89,1299,rain,20.35,0,0.6844937773292971,3.359905819038009,1299,2,291.58050000000003
T7,28.3,88.89,1146,rain,72.17,0,2.5501766784452298,3.1409893992932862,1146,2,268.78700000000003
T3,38.07,69.54,1351,rain,67.8,0,1.780929866036249,1.8266351457840821,1351,2,307.4855
T3,51.23,69.96,111,rain,99.27,0,1.9377317977747415,1.3656060901815341,111,2,69.1535
T6,54.05,42.3,147,rain,83.47,0,1.5443108233117484,0.782608695652174,147,2,68.3665
T3,57.2,91.14,1547,storm,62.15,1,1.0865384615384615,1.5933566433566433,1547,3,354.80800000000005
T2,34.41,25.2,1534,clear,96.16,0,2.7945364719558268,0.7323452484742807,1534,0,339.67449999999997
T10,31.04,89.55,1330,storm,32.49,0,1.0467139175257734,2.8849871134020617,1330,3,298.618
T3,70.26,35.84,1202,clear,50.28,0,0.7156276686592655,0.5101053230856818,1202,0,275.189
T3,46.49,48.04,1155,rain,65.41,0,1.4069692406969239,1.0333405033340504,1155,2,265.6125
T1,60.83,54.72,838,rain,14.17,0,0.23294427091895448,0.8995561400624692,838,2,196.88550000000004
T3,28.65,94.65,1445,fog,56.81,0,1.9828970331588134,3.303664921465969,1445,1,326.6045
T4,34.22,82.24,1089,clear,85.71,0,2.504675628287551,2.4032729398012855,1089,0,259.945
T10,68.8,29.66,314,clear,50.91,0,0.7399709302325581,0.43110465116279073,314,0,96.114
T6,43.45,36.49,1256,rain,16.02,0,0.3686996547756041,0.8398158803222094,1256,2,272.8645
T6,59.27,29.29,1762,clear,35.09,0,0.5920364433946348,0.49417918002362066,1762,0,380.09350000000006
T2,65.93,64.05,677,storm,73.16,0,1.1096617624753524,0.9714849082360077,677,3,179.7745
T1,72.29,26.13,1187,fog,20.02,0,0.2769401023654724,0.3614607829575321,1187,1,264.8525
T3,50.78,42.13,964,rain,21.44,0,0.42221346987002756,0.8296573454115794,964,2,218.50900000000004
T1,58.38,94.6,1072,fog,59.89,0,1.0258650222679,1.6204179513532029,1072,1,260.043
T6,24.47,40.25,720,fog,84.45,0,3.4511646914589296,1.6448712709440132,720,1,175.2075
T8,22.51,37.76,1509,rain,38.19,0,1.6965792980897376,1.6774766770324299,1509,2,322.9175
T2,30.57,85.81,772,storm,28.48,0,0.9316323192672555,2.80700032711809,772,3,185.35049999999998
T4,55.92,67.02,957,clear,47.18,0,0.8437052932761087,1.198497854077253,957,0,228.22
T2,32.79,96.3,614,storm,34.58,0,1.054589813967673,2.936870997255261,614,3,157.6235
T3,31.74,53.73,392,fog,70.69,0,2.2271581600504096,1.6928166351606806,392,1,111.36900000000001
T8,29.63,41.37,535,rain,59.36,0,2.0033749578130275,1.3962200472494093,535,2,134.8535
T2,39.32,30.02,1001,storm,22.24,0,0.5656154628687691,0.7634791454730417,1001,3,220.93200000000002
T6,40.07,98.1,1164,clear,11.84,0,0.2954829049163963,2.4482156226603444,1164,0,264.8055
T10,61.94,61.35,1674,storm,93.67,1,1.512269938650307,0.9904746528898936,1674,3,381.739
T6,74.46,73.35,234,clear,45.04,0,0.6048885307547677,0.9850926672038679,234,0,89.093
T8,49.35,35.39,281,rain,90.93,0,1.8425531914893618,0.7171225937183384,281,2,94.1015
T9,24.43,41.79,113,clear,85.33,0,3.492836676217765,1.7106017191977076,113,0,54.1315
T5,62.54,56.99,1163,fog,99.95,1,1.5981771666133675,0.9112567956507835,1163,1,279.773
T5,63.67,37.86,623,clear,10.52,0,0.1652269514685095,0.5946285534788754,623,0,150.19350000000003
T9,48.77,51.09,656,storm,68.92,0,1.413163830223498,1.0475702275989338,656,3,167.8445
T4,57.62,79.47,696,clear,60.19,0,1.044602568552586,1.37920860812218,696,0,181.53700000000003
T3,54.53,41.9,1256,rain,20.23,0,0.37098844672657255,0.768384375573079,1256,2,277.55850000000004
T8,38.53,26.32,1322,fog,55.19,0,1.4323903451855695,0.6831040747469505,1322,1,290.4845
T9,23.76,40.08,302,fog,88.65,0,3.731060606060606,1.6868686868686866,302,1,92.23600000000002
T9,20.91,20.5,1344,clear,34.94,0,1.6709708273553323,0.9803921568627451,1344,0,285.1155
T10,54.49,88.49,1500,rain,95.33,0,1.7494953202422463,1.6239677004955035,1500,2,350.68649999999997
T1,35.47,57.97,1226,fog,32.64,0,0.9202142655765436,1.634338877925007,1226,1,272.33950000000004
T5,70.72,76.5,1047,fog,28.62,0,0.4046945701357466,1.0817307692307692,1047,1,248.254
T7,38.42,95.13,632,storm,91.11,1,2.3714211348256113,2.476054138469547,632,3,173.703
T10,35.15,22.04,1228,storm,53.57,0,1.5240398293029873,0.6270270270270271,1228,3,269.9595
T7,58.43,76.32,1171,storm,79.75,0,1.3648810542529524,1.3061783330480916,1171,3,280.4715
T3,26.52,73.47,126,rain,88.51,0,3.337481146304676,2.770361990950226,126,2,64.526
T4,72.22,56.74,693,storm,21.59,0,0.29894765992799777,0.7856549432290225,693,3,172.771
T6,26.66,36.28,156,fog,74.47,0,2.7933233308327083,1.3608402100525132,156,1,60.165
T8,52.89,29.79,1485,rain,95.04,0,1.7969370391378334,0.5632444696539989,1485,2,335.4885
T4,29.64,44.58,1644,rain,96.44,1,3.253711201079622,1.5040485829959513,1644,2,364.71400000000006
T5,37.64,25.41,538,fog,32.31,0,0.8583953241232731,0.6750797024442082,538,1,128.704
T9,37.56,94.06,491,rain,99.47,1,2.6482960596379126,2.504259850905218,491,2,146.596
T5,42.68,85.77,416,clear,22.65,0,0.5306935332708528,2.0096063730084346,416,0,115.554
T3,66.11,32.49,1130,rain,38.54,0,0.5829677809711088,0.49145363787626684,1130,2,257.0335
T5,57.18,41.63,1545,fog,78.38,0,1.3707590066456803,0.7280517663518713,1545,1,347.44699999999995
T4,62.77,87.06,210,fog,44.55,0,0.709733949338856,1.386968296957145,210,1,84.1645
T8,66.86,79.59,983,storm,54.23,0,0.8110978163326353,1.190397846245887,983,3,240.52900000000002
T6,47.28,87.47,151,clear,29.53,0,0.6245769881556684,1.8500423011844331,151,0,65.42
T6,39.1,80.32,493,storm,27.23,0,0.6964194373401534,2.0542199488491044,493,3,130.335
T4,48.7,25.21,270,fog,20.44,0,0.4197125256673511,0.517659137577002,270,1,75.455
T10,25.36,72.47,180,fog,39.71,0,1.565851735015773,2.8576498422712935,180,1,64.92600000000002
T2,72.61,66.02,267,fog,98.46,0,1.3560115686544552,0.9092411513565624,267,1,104.5985
T1,28.81,63.5,1469,fog,78.87,0,2.73759111419646,2.2040958000694206,1469,1,329.62649999999996
T5,28.95,77.24,445,fog,62.27,0,2.1509499136442143,2.668048359240069,445,1,124.2895
T4,51.31,29.58,1416,storm,49.49,0,0.9645293315143247,0.5764958097836679,1416,3,312.2915
T7,42.27,65.62,380,clear,41.08,0,0.9718476460846935,1.5524012301868937,380,0,107.9075
T6,39.97,38.1,1793,rain,26.95,0,0.6742556917688266,0.9532149111833876,1793,2,381.90250000000003
T2,53.31,79.83,831,clear,11.83,0,0.22190958544363157,1.4974676420934159,831,0,197.85950000000003
T7,34.78,38.17,1492,fog,98.31,0,2.8266244968372627,1.0974698102357676,1492,1,334.541
T8,26.18,48.92,218,rain,84.03,0,3.209702062643239,1.868601986249045,218,2,77.035
T7,68.78,93.51,266,storm,85.12,1,1.2375690607734806,1.3595521954056413,266,3,106.57100000000001
T5,56.24,57.99,911,storm,66.13,0,1.1758534850640112,1.0311166429587482,911,3,221.534
T5,27.68,24.96,1571,clear,67.66,0,2.4443641618497107,0.9017341040462428,1571,0,339.644
T7,21.93,83.29,851,fog,93.47,0,4.262197902416781,3.797993616051072,851,1,211.1845
T6,53.02,84.33,578,storm,77.87,0,1.468691059977367,1.5905318747642399,578,3,161.745
T5,67.27,71.07,740,clear,63.94,0,0.950497993161885,1.0564887765720232,740,0,191.8195
T10,54.05,33.61,291,storm,10.59,0,0.19592969472710453,0.621831637372803,291,3,81.0025
T9,21.25,70.19,1620,clear,42.31,0,1.9910588235294118,3.303058823529412,1620,0,351.8125
T9,68.29,31.61,719,clear,44.53,0,0.6520720456875091,0.46287889881388194,719,0,176.1005
T9,33.48,90.08,135,rain,60.36,0,1.802867383512545,2.690561529271207,135,2,65.758
T1,45.97,25.71,463,fog,95.98,0,2.0878834022188384,0.5592777898629542,463,1,128.58050000000003
T9,69.13,38.5,876,rain,60.65,0,0.8773325618400116,0.5569217416461739,876,2,212.6125
T2,62.27,83.85,1511,clear,71.28,1,1.1446924682832824,1.346555323590814,1511,0,348.7935
T7,28.6,57.86,1647,rain,26.07,0,0.9115384615384615,2.023076923076923,1647,2,353.636
T2,48.98,75.58,411,rain,97.38,0,1.9881584320130665,1.5430788076766027,411,2,129.33700000000002
T3,68.96,40.0,259,clear,72.15,0,1.0462587006960558,0.580046403712297,259,0,91.47000000000001
T10,64.51,26.46,1764,clear,63.59,0,0.9857386451712913,0.4101689660517749,1764,0,386.93750000000006
T8,21.62,37.88,808,storm,90.65,1,4.192876965772433,1.752081406105458,808,3,193.161
T7,73.0,42.3,116,fog,51.0,0,0.6986301369863014,0.5794520547945206,116,1,60.260000000000005
T10,70.72,20.84,281,clear,59.83,0,0.846012443438914,0.29468325791855204,281,0,90.01400000000001
T4,26.73,34.17,264,clear,38.75,0,1.4496820052375607,1.2783389450056117,264,0,74.0665
T1,48.32,56.42,1756,clear,69.76,0,1.4437086092715232,1.167632450331126,1756,0,388.516
T4,23.81,55.51,1501,storm,22.36,1,0.9391012179756405,2.3313733725325494,1501,3,322.1765
T6,37.62,57.86,1094,clear,49.83,0,1.324561403508772,1.538011695906433,1094,0,249.74300000000002
T4,32.45,50.76,1249,fog,16.6,0,0.5115562403697997,1.5642526964560861,1249,1,271.5345
T9,27.82,22.17,430,fog,86.82,0,3.12077641984184,0.7969086987778577,430,1,114.903
T2,46.27,63.33,999,rain,26.51,0,0.5729414307326561,1.3687054246812187,999,2,229.6355
T5,53.09,55.78,1629,clear,55.66,0,1.0484083631569032,1.0506686758334902,1629,0,361.3605
T6,73.1,99.15,541,clear,85.87,0,1.1746922024623805,1.3563611491108074,541,0,163.479
