timestamp,tower_id,users,available_bandwidth_mbps,latency_ms,packet_loss_pct,power_usage_pct,temperature_c
2026-01-03 12:25:00,T5,278,78.36,19.0,1.88,34.41,47.68
2026-01-03 12:30:00,T3,1208,44.84,24.39,3.59,53.27,42.25
2026-01-03 12:35:00,T5,487,67.1,18.29,2.83,91.94,31.48
2026-01-03 12:40:00,T5,1454,18.86,29.3,2.59,50.14,22.74
2026-01-03 12:45:00,T3,304,87.4,12.78,2.37,68.92,30.87
2026-01-03 12:50:00,T5,1178,44.88,24.59,1.38,42.99,63.29
2026-01-03 12:55:00,T8,286,86.89,12.94,0.43,84.23,47.89
2026-01-03 13:00:00,T5,1005,50.95,30.0,2.82,42.14,62.37
2026-01-03 13:05:00,T9,829,65.48,24.62,1.69,66.77,42.91
2026-01-03 13:10:00,T3,227,80.19,17.88,2.72,48.17,27.91
2026-01-03 13:15:00,T5,736,69.41,17.22,2.79,70.93,34.0
2026-01-03 13:20:00,T10,599,73.57,25.19,2.58,45.07,50.08
2026-01-03 13:25:00,T1,371,72.38,13.26,2.67,89.82,44.23
2026-01-03 13:30:00,T7,274,94.64,20.81,1.79,72.02,30.99
2026-01-03 13:35:00,T5,267,84.87,14.67,2.95,76.98,47.05
2026-01-03 13:40:00,T8,1052,37.84,29.95,3.13,20.07,23.96
2026-01-03 13:45:00,T10,573,80.69,21.79,3.32,32.26,44.86
2026-01-03 13:50:00,T2,352,80.33,16.35,0.52,45.61,43.07
2026-01-03 13:55:00,T2,959,61.84,25.03,3.45,36.37,42.71
2026-01-03 14:00:00,T8,556,80.99,20.75,1.28,67.9,60.45
2026-01-03 14:05:00,T5,766,55.41,21.31,0.91,57.16,43.19
2026-01-03 14:10:00,T1,695,63.1,26.26,1.94,64.17,56.04
2026-01-03 14:15:00,T9,1465,24.66,29.26,2.17,23.11,55.77
2026-01-03 14:20:00,T7,984,57.73,20.53,3.5,94.96,55.8
2026-01-03 14:25:00,T1,957,42.84,28.86,1.47,43.42,62.47
2026-01-03 14:30:00,T10,371,79.1,18.81,0.48,58.43,59.49
2026-01-03 14:35:00,T3,1148,48.84,29.62,3.5,20.55,52.41
2026-01-03 14:40:00,T4,1014,40.21,30.17,2.51,32.09,52.89
2026-01-03 14:45:00,T6,1210,33.12,29.51,2.82,24.9,30.03
2026-01-03 14:50:00,T10,1448,21.85,28.42,1.61,93.83,36.72
2026-01-03 14:55:00,T8,1308,42.3,24.49,2.58,56.3,33.65
2026-01-03 15:00:00,T6,150,88.37,14.81,1.02,23.73,62.23
2026-01-03 15:05:00,T3,1500,25.57,35.9,1.34,45.04,45.75
2026-01-03 15:10:00,T9,635,67.69,17.38,3.0,80.61,40.09
2026-01-03 15:15:00,T3,833,50.23,20.5,2.69,61.1,33.72
2026-01-03 15:20:00,T1,182,83.33,17.06,1.71,85.3,42.91
2026-01-03 15:25:00,T1,140,92.43,19.48,2.36,39.47,32.8
2026-01-03 15:30:00,T4,905,64.69,27.42,1.18,69.65,35.03
2026-01-03 15:35:00,T4,964,60.29,20.63,2.34,42.87,50.78
2026-01-03 15:40:00,T4,607,70.91,15.97,1.05,22.48,25.54
2026-01-03 15:45:00,T10,1265,37.17,32.29,2.95,76.58,58.84
2026-01-03 15:50:00,T6,669,60.06,25.24,0.94,27.1,59.62
2026-01-03 15:55:00,T3,1063,40.0,21.61,2.17,70.27,38.07
2026-01-03 16:00:00,T4,1000,55.06,27.68,1.15,37.29,64.03
2026-01-03 16:05:00,T2,589,64.74,20.96,1.59,68.71,63.15
2026-01-03 16:10:00,T2,312,93.46,20.99,1.16,65.55,23.64
2026-01-03 16:15:00,T7,847,62.15,27.18,1.4,24.08,52.48
2026-01-03 16:20:00,T9,738,56.03,22.09,0.85,58.91,20.21
2026-01-03 16:25:00,T7,388,80.52,14.08,1.48,92.41,61.2
2026-01-03 16:30:00,T5,830,60.99,19.61,0.93,72.66,45.04
2026-01-03 16:35:00,T9,673,71.04,25.64,1.26,41.02,33.24
2026-01-03 16:40:00,T9,1227,35.73,31.78,2.53,77.27,24.91
2026-01-03 16:45:00,T9,1370,33.11,33.81,1.27,63.44,32.11
2026-01-03 16:50:00,T10,847,56.42,23.02,3.19,57.79,37.97
2026-01-03 16:55:00,T10,663,72.28,22.73,3.43,59.82,50.83
2026-01-03 17:00:00,T2,1038,42.72,21.87,3.83,28.65,64.49
2026-01-03 17:05:00,T1,1226,43.81,26.51,2.2,31.83,55.37
2026-01-03 17:10:00,T1,310,77.8,18.27,3.02,37.87,20.05
2026-01-03 17:15:00,T9,56,88.94,8.75,1.56,84.92,62.22
2026-01-03 17:20:00,T3,1035,41.97,23.94,3.2,88.04,45.0
2026-01-03 17:25:00,T8,140,84.44,13.49,0.6,63.98,26.48
2026-01-03 17:30:00,T8,398,78.75,18.4,2.72,59.66,26.33
2026-01-03 17:35:00,T9,296,84.07,15.89,2.07,24.99,40.02
2026-01-03 17:40:00,T3,898,55.75,27.43,3.27,35.69,25.26
2026-01-03 17:45:00,T2,958,45.45,27.88,1.67,90.7,27.41
2026-01-03 17:50:00,T4,1088,40.6,28.5,1.5,67.8,52.98
2026-01-03 17:55:00,T10,651,71.43,21.22,1.01,58.9,56.01
2026-01-03 18:00:00,T5,1038,55.48,27.51,2.01,91.36,55.86
2026-01-03 18:05:00,T8,1224,42.8,28.25,1.98,71.58,46.82
2026-01-03 18:10:00,T3,1206,29.75,25.56,1.38,93.66,49.2
2026-01-03 18:15:00,T9,729,72.85,24.94,0.63,30.41,38.36
2026-01-03 18:20:00,T4,387,84.33,17.39,2.48,56.44,27.53
2026-01-03 18:25:00,T9,1094,37.23,29.16,1.38,69.01,53.73
2026-01-03 18:30:00,T2,1171,42.15,30.08,2.75,61.94,63.43
2026-01-03 18:35:00,T4,792,59.51,24.34,2.57,32.76,60.74
2026-01-03 18:40:00,T4,804,54.44,25.33,0.89,23.38,20.04
2026-01-03 18:45:00,T10,700,70.06,25.36,0.65,89.14,24.62
2026-01-03 18:50:00,T9,219,89.17,16.44,2.92,26.08,63.35
2026-01-03 18:55:00,T1,548,81.87,15.86,3.24,45.39,48.59
2026-01-03 19:00:00,T9,372,87.81,14.59,1.03,89.86,60.46
2026-01-03 19:05:00,T10,393,86.66,15.01,2.8,28.56,33.59
2026-01-03 19:10:00,T3,779,69.13,24.11,2.25,89.47,46.72
2026-01-03 19:15:00,T2,971,58.27,27.03,2.66,50.8,40.25
2026-01-03 19:20:00,T3,821,63.79,20.72,0.99,56.51,28.86
2026-01-03 19:25:00,T5,726,68.33,22.57,3.06,56.66,64.82
2026-01-03 19:30:00,T3,537,67.27,18.42,1.75,73.67,52.34
2026-01-03 19:35:00,T9,1075,40.25,23.49,2.97,42.33,56.08
2026-01-03 19:40:00,T6,636,74.98,22.89,2.44,75.47,26.51
2026-01-03 19:45:00,T10,503,75.48,23.99,3.3,50.16,30.44
2026-01-03 19:50:00,T8,353,89.31,15.63,1.73,74.53,35.2
2026-01-03 19:55:00,T2,546,77.29,20.62,3.14,85.69,28.78
2026-01-03 20:00:00,T9,1442,20.5,29.47,1.79,47.01,21.2
2026-01-03 20:05:00,T5,673,66.84,25.5,1.29,34.59,50.96
2026-01-03 20:10:00,T6,1286,43.29,33.76,3.06,32.29,25.98
2026-01-03 20:15:00,T2,185,82.14,13.34,2.2,91.29,31.49
2026-01-03 20:20:00,T8,1365,26.3,28.55,2.19,59.15,55.38
2026-01-03 20:25:00,T5,381,75.91,16.92,1.99,39.69,57.78
2026-01-03 20:30:00,T4,329,80.23,17.37,0.98,43.23,26.86
2026-01-03 20:35:00,T10,1420,38.82,33.42,2.79,35.77,50.8
2026-01-03 20:40:00,T5,1171,39.64,30.41,2.74,45.31,28.7
2026-01-03 20:45:00,T3,674,72.05,17.71,3.03,58.36,61.82
2026-01-03 20:50:00,T9,686,69.82,21.83,2.23,41.73,52.29
2026-01-03 20:55:00,T5,395,73.15,20.18,2.79,66.48,32.23
2026-01-03 21:00:00,T10,1278,30.3,27.34,3.22,86.52,34.75
2026-01-03 21:05:00,T3,390,75.46,15.85,1.36,21.85,64.27
2026-01-03 21:10:00,T6,290,77.79,19.27,2.86,90.82,55.74
2026-01-03 21:15:00,T5,1075,46.01,25.26,2.25,22.0,48.58
2026-01-03 21:20:00,T3,1024,51.12,30.02,2.11,49.03,44.7
2026-01-03 21:25:00,T2,1126,50.35,29.62,1.48,67.45,54.59
2026-01-03 21:30:00,T9,1130,38.64,26.79,2.73,36.91,22.81
2026-01-03 21:35:00,T9,731,72.28,22.12,0.69,61.64,61.69
2026-01-03 21:40:00,T5,1018,39.93,29.06,1.66,89.15,31.76
2026-01-03 21:45:00,T5,1488,18.76,31.2,1.31,77.15,36.34
2026-01-03 21:50:00,T7,670,62.52,19.15,2.93,68.97,46.21
2026-01-03 21:55:00,T10,1368,39.76,27.0,3.22,89.88,46.1
2026-01-03 22:00:00,T3,521,64.58,19.46,2.87,53.98,64.99
2026-01-03 22:05:00,T5,947,57.97,21.7,1.57,23.24,42.41
2026-01-03 22:10:00,T8,1125,45.94,29.77,2.47,32.79,47.44
2026-01-03 22:15:00,T4,1365,24.8,33.3,2.54,86.65,57.55
2026-01-03 22:20:00,T3,434,85.19,14.64,1.39,79.79,48.24
2026-01-03 22:25:00,T1,204,92.83,16.69,0.28,21.77,51.33
2026-01-03 22:30:00,T2,1321,25.58,33.26,3.62,36.15,21.37
2026-01-03 22:35:00,T3,1494,23.3,31.64,2.05,74.05,49.29
2026-01-03 22:40:00,T9,621,62.79,18.83,0.88,26.86,21.68
2026-01-03 22:45:00,T1,742,55.89,25.71,1.71,89.25,32.45
2026-01-03 22:50:00,T1,857,60.33,21.91,1.07,71.36,30.44
2026-01-03 22:55:00,T8,97,98.09,16.44,1.65,55.82,52.75
2026-01-03 23:00:00,T10,83,91.0,18.77,1.07,45.72,59.06
2026-01-03 23:05:00,T10,393,82.0,15.05,1.77,58.68,33.89
2026-01-03 23:10:00,T8,264,89.12,21.0,1.59,89.94,22.42
2026-01-03 23:15:00,T6,769,64.29,22.78,1.14,25.59,43.62
2026-01-03 23:20:00,T9,653,68.25,20.55,2.67,45.72,42.07
2026-01-03 23:25:00,T2,1117,46.15,27.69,3.53,75.55,37.5
2026-01-03 23:30:00,T7,1433,26.74,27.38,3.05,93.85,60.03
2026-01-03 23:35:00,T10,1490,20.18,26.84,3.18,55.59,36.72
2026-01-03 23:40:00,T9,870,60.12,22.26,0.78,92.19,63.68
2026-01-03 23:45:00,T8,271,79.46,13.47,0.87,58.06,37.79
2026-01-03 23:50:00,T6,887,54.6,22.25,0.96,69.17,39.88
2026-01-03 23:55:00,T5,122,100.17,13.02,1.55,28.93,33.05
2026-01-04 00:00:00,T9,1247,34.69,25.18,3.1,69.06,33.05
2026-01-04 00:05:00,T2,541,75.21,23.41,1.41,21.9,38.81
2026-01-04 00:10:00,T6,457,69.42,20.83,2.5,68.25,42.43
2026-01-04 00:15:00,T9,1149,50.47,31.6,2.02,58.68,60.54
2026-01-04 00:20:00,T1,103,98.78,13.13,1.45,78.39,24.85
2026-01-04 00:25:00,T7,1305,41.16,28.34,2.0,30.27,42.65
2026-01-04 00:30:00,T10,712,69.87,20.21,2.78,92.15,22.44
2026-01-04 00:35:00,T4,1164,39.12,24.38,2.24,23.34,39.53
2026-01-04 00:40:00,T1,778,64.36,21.38,1.84,87.45,63.37
2026-01-04 00:45:00,T9,1335,40.45,34.19,2.68,59.44,29.07
2026-01-04 00:50:00,T1,1289,28.78,29.66,2.5,84.92,51.71
2026-01-04 00:55:00,T10,1225,46.2,29.47,1.61,23.01,23.2
2026-01-04 01:00:00,T10,711,61.25,23.62,1.07,74.02,58.11
2026-01-04 01:05:00,T1,1032,46.81,22.93,1.77,47.94,32.4
2026-01-04 01:10:00,T2,858,53.16,18.89,1.77,77.8,38.09
2026-01-04 01:15:00,T2,1367,25.02,34.32,2.64,41.39,23.27
2026-01-04 01:20:00,T1,935,48.48,21.83,3.05,82.58,41.89
2026-01-04 01:25:00,T6,136,86.91,13.7,2.67,24.05,25.46
2026-01-04 01:30:00,T10,953,59.82,25.82,2.76,33.18,32.81
2026-01-04 01:35:00,T8,138,89.54,16.92,2.69,74.86,32.34
2026-01-04 01:40:00,T8,176,84.44,13.22,0.22,73.18,53.24
2026-01-04 01:45:00,T4,85,103.49,13.44,0.4,57.3,54.54
2026-01-04 01:50:00,T4,738,57.06,23.32,2.91,27.74,33.6
2026-01-04 01:55:00,T10,310,85.85,16.66,1.14,49.52,40.17
2026-01-04 02:00:00,T6,838,57.02,19.39,0.83,30.82,54.23
2026-01-04 02:05:00,T10,530,82.55,18.45,0.7,75.99,57.56
2026-01-04 02:10:00,T9,321,78.72,14.28,0.39,36.81,54.69
2026-01-04 02:15:00,T9,755,56.66,21.25,2.6,91.35,55.38
2026-01-04 02:20:00,T1,517,83.43,20.23,2.63,94.22,26.32
2026-01-04 02:25:00,T2,1223,37.88,31.61,3.29,60.86,62.68
2026-01-04 02:30:00,T10,238,96.2,18.73,1.75,30.46,49.42
2026-01-04 02:35:00,T3,122,93.71,11.39,1.51,22.94,40.92
2026-01-04 02:40:00,T7,552,69.84,24.53,2.62,52.29,51.16
2026-01-04 02:45:00,T9,470,66.82,15.51,2.06,63.09,21.25
2026-01-04 02:50:00,T3,1279,42.78,28.86,2.18,44.67,35.81
2026-01-04 02:55:00,T6,1234,44.52,32.66,2.07,93.73,25.75
2026-01-04 03:00:00,T6,906,52.41,27.2,1.44,89.02,32.06
2026-01-04 03:05:00,T10,163,87.78,16.23,2.65,65.05,57.38
2026-01-04 03:10:00,T9,635,67.56,23.55,3.22,87.28,36.49
2026-01-04 03:15:00,T2,1416,28.62,25.9,1.42,22.37,31.22
2026-01-04 03:20:00,T9,1061,51.11,25.15,3.35,25.22,46.49
2026-01-04 03:25:00,T9,779,54.53,18.7,2.23,29.23,36.81
2026-01-04 03:30:00,T1,1030,45.65,23.88,2.38,67.25,26.28
2026-01-04 03:35:00,T6,751,56.94,18.56,1.67,55.33,48.58
2026-01-04 03:40:00,T3,772,62.92,24.18,3.14,23.22,34.99
2026-01-04 03:45:00,T10,593,61.38,15.44,2.06,85.6,58.4
2026-01-04 03:50:00,T10,677,64.84,17.09,2.99,66.98,23.52
2026-01-04 03:55:00,T6,1170,41.55,28.16,3.57,42.04,34.25
2026-01-04 04:00:00,T7,517,80.8,14.78,1.82,20.03,26.27
2026-01-04 04:05:00,T3,1106,46.82,22.55,1.97,70.57,43.48
2026-01-04 04:10:00,T9,1488,17.98,29.49,3.52,52.31,31.71
2026-01-04 04:15:00,T10,1136,36.0,31.54,2.09,68.65,49.03
2026-01-04 04:20:00,T4,1394,31.76,25.74,1.64,31.78,30.57
2026-01-04 04:25:00,T6,502,76.44,15.87,1.87,92.46,58.93
2026-01-04 04:30:00,T10,652,62.11,18.78,0.97,88.4,38.04
2026-01-04 04:35:00,T10,981,44.54,24.18,2.17,75.37,24.04
2026-01-04 04:40:00,T10,349,83.76,14.52,2.91,64.44,48.0
2026-01-04 04:45:00,T10,647,71.95,24.13,0.97,41.38,24.49
2026-01-04 04:50:00,T4,203,81.53,18.28,2.06,89.2,53.15
2026-01-04 04:55:00,T5,903,60.17,21.26,2.41,54.82,33.85
2026-01-04 05:00:00,T10,1373,22.11,29.88,2.22,52.65,61.83
2026-01-04 05:05:00,T3,623,74.94,17.78,1.03,48.08,61.8
2026-01-04 05:10:00,T4,1299,39.38,30.26,4.06,47.34,32.81
2026-01-04 05:15:00,T1,505,68.5,19.71,1.42,80.15,36.54
2026-01-04 05:20:00,T4,1333,43.33,32.73,3.15,64.59,57.63
2026-01-04 05:25:00,T5,228,88.05,14.26,1.61,75.71,38.21
2026-01-04 05:30:00,T6,1097,36.65,31.66,2.01,35.5,48.81
2026-01-04 05:35:00,T3,646,76.44,24.3,2.74,48.19,35.41
2026-01-04 05:40:00,T4,547,80.01,20.65,3.02,43.89,40.17
2026-01-04 05:45:00,T1,1266,45.28,26.59,3.41,21.86,51.53
2026-01-04 05:50:00,T5,572,61.66,24.74,2.53,35.33,34.03
2026-01-04 05:55:00,T2,888,54.84,25.01,1.79,50.96,63.32
2026-01-04 06:00:00,T3,396,88.98,20.99,0.72,63.95,35.56
2026-01-04 06:05:00,T6,301,83.24,17.8,0.99,44.99,51.98
2026-01-04 06:10:00,T4,511,72.66,15.7,0.75,33.69,43.65
2026-01-04 06:15:00,T1,1456,20.04,26.26,4.17,49.77,21.29
2026-01-04 06:20:00,T3,321,93.28,21.15,0.32,81.61,42.92
2026-01-04 06:25:00,T2,1000,52.68,26.29,0.92,79.88,45.36
2026-01-04 06:30:00,T7,674,66.07,17.99,0.8,76.43,44.98
2026-01-04 06:35:00,T4,1401,24.68,28.6,1.99,27.24,60.55
2026-01-04 06:40:00,T5,979,49.86,27.41,2.09,36.07,63.11
2026-01-04 06:45:00,T1,805,53.98,20.02,2.31,74.75,45.01
2026-01-04 06:50:00,T8,1430,21.45,30.98,2.26,53.02,44.21
2026-01-04 06:55:00,T3,651,70.08,22.12,1.28,94.1,21.26
2026-01-04 07:00:00,T7,1319,26.14,26.15,3.73,83.76,33.48
2026-01-04 07:05:00,T3,1197,30.67,28.61,2.33,93.13,60.66
2026-01-04 07:10:00,T6,401,70.9,19.78,2.28,23.38,20.48
2026-01-04 07:15:00,T10,381,86.35,16.78,2.51,53.18,62.45
2026-01-04 07:20:00,T5,1197,36.71,32.26,1.11,30.62,26.68
2026-01-04 07:25:00,T1,482,66.13,20.09,1.56,76.04,64.66
2026-01-04 07:30:00,T2,242,95.62,16.66,2.49,23.14,53.6
2026-01-04 07:35:00,T7,1229,29.76,25.91,2.94,75.42,58.26
2026-01-04 07:40:00,T7,1008,44.52,29.8,2.9,30.11,30.09
2026-01-04 07:45:00,T2,526,78.05,23.87,2.7,39.87,46.86
2026-01-04 07:50:00,T1,954,50.46,19.96,0.96,72.07,40.93
2026-01-04 07:55:00,T10,763,66.35,18.96,1.98,30.77,55.77
2026-01-04 08:00:00,T2,1378,29.84,29.06,1.71,33.16,52.15
2026-01-04 08:05:00,T7,1078,54.91,30.92,3.15,83.83,53.16
2026-01-04 08:10:00,T8,661,58.29,21.61,2.96,76.77,23.7
2026-01-04 08:15:00,T2,164,86.99,10.08,0.36,42.48,58.95
2026-01-04 08:20:00,T3,1075,50.89,21.74,1.74,89.57,63.89
2026-01-04 08:25:00,T4,1179,42.55,31.07,2.05,74.44,31.49
2026-01-04 08:30:00,T2,411,86.05,18.17,0.85,92.6,33.12
2026-01-04 08:35:00,T10,1418,31.47,34.95,2.07,77.13,21.57
2026-01-04 08:40:00,T7,948,59.42,26.24,0.88,45.59,53.73
2026-01-04 08:45:00,T3,94,94.08,10.87,3.02,56.42,41.64
2026-01-04 08:50:00,T2,598,76.39,18.17,1.12,45.93,22.88
2026-01-04 08:55:00,T7,973,47.38,26.53,2.92,62.49,36.65
2026-01-04 09:00:00,T7,1415,27.59,28.09,1.9,82.12,30.37
2026-01-04 09:05:00,T2,144,85.45,12.02,1.96,92.55,41.8
2026-01-04 09:10:00,T9,233,89.87,18.19,2.68,89.05,60.39
2026-01-04 09:15:00,T1,93,101.54,13.98,0.68,33.53,60.19
2026-01-04 09:20:00,T9,59,100.99,8.93,0.1,63.9,62.4
2026-01-04 09:25:00,T10,986,40.92,21.15,2.18,77.1,22.56
2026-01-04 09:30:00,T10,842,63.96,24.82,1.37,22.73,61.8
2026-01-04 09:35:00,T4,283,84.18,18.19,0.5,24.55,60.37
2026-01-04 09:40:00,T8,299,78.95,17.87,2.62,57.43,22.17
2026-01-04 09:45:00,T3,212,79.6,12.97,0.51,49.77,35.81
2026-01-04 09:50:00,T4,1026,53.25,22.77,3.8,93.25,26.64
2026-01-04 09:55:00,T4,115,103.23,18.84,1.52,47.74,64.25
2026-01-04 10:00:00,T6,339,73.63,21.74,2.16,89.71,64.04
2026-01-04 10:05:00,T9,585,63.4,22.92,2.48,43.27,32.78
2026-01-04 10:10:00,T5,693,55.67,21.08,2.22,62.27,63.26
2026-01-04 10:15:00,T10,1160,45.25,30.8,3.2,57.46,59.63
2026-01-04 10:20:00,T4,1199,46.13,30.07,3.43,78.97,43.87
2026-01-04 10:25:00,T4,298,87.43,16.2,2.58,72.24,62.5
2026-01-04 10:30:00,T2,1390,35.01,26.7,2.01,57.65,54.96
2026-01-04 10:35:00,T3,217,93.39,11.59,0.45,66.43,44.43
2026-01-04 10:40:00,T1,1201,49.76,26.06,1.74,57.43,49.55
2026-01-04 10:45:00,T5,272,77.36,17.04,2.16,50.57,25.75
2026-01-04 10:50:00,T8,1358,31.76,25.27,2.43,79.09,60.27
2026-01-04 10:55:00,T1,549,74.48,22.7,0.77,28.22,23.19
2026-01-04 11:00:00,T2,667,62.4,18.09,2.08,55.62,23.86
2026-01-04 11:05:00,T4,383,86.46,19.97,1.03,93.33,43.73
2026-01-04 11:10:00,T4,996,58.39,25.88,3.59,36.08,45.07
2026-01-04 11:15:00,T4,1449,21.68,27.78,1.6,61.19,42.85
